stage18_run_id,model_seed,checkpoint_step,frontier_index,frontier_size,unique_candidate_count,mask_sha256,fidelity,retained_components,canonical_cell_id,canonical_circuit_id,source_cell_count,source_cell_ids,source_any_right_censored,fidelity_preference,retained_components_preference,dominance_rule,duplicate_rule,interpolation,family_size_interpretation
stage18-scaling-24a9adb84176,1,8650,8,9,24,bdba8bad43f28ad2b21c14a4aa3afc766dec6468feeac297ce6b909061f0fbf8,0.900148797869841,233,s1-step8650-f9of10-d1of2,C1,3,"[""s1-step8650-f9of10-d1of2"", ""s1-step8650-f9of10-d1of4"", ""s1-step8650-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,9,9,24,3743164ca544a6df4beef10939260615ce72382da685dbf9498bf2b4c58c8bc9,0.9002271125381784,240,s1-step8650-f9of10-d1of2,C8,2,"[""s1-step8650-f9of10-d1of2"", ""s1-step8650-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,1,10,40,a97f5dcb020dada47008c5a2850f0c772bddc6e0cb4150d880de325bdda27ac8,0.8012373717597306,64,s1-step9050-f4of5-d1of2,C2,3,"[""s1-step9050-f4of5-d1of2"", ""s1-step9050-f4of5-d1of4"", ""s1-step9050-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,2,10,40,bf04f9c2243a262f16942e211f442bcd2ff507d839d44564dd2753591c8b9446,0.8504972981439424,67,s1-step9050-f17of20-d1of2,C3,2,"[""s1-step9050-f17of20-d1of2"", ""s1-step9050-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,3,10,40,cbde2d9a3cc687e1a09b29d9febbfe9d6cbeda8a572763b75d7e33ad71c76226,0.8527684235257263,68,s1-step9050-f17of20-d1of2,C6,2,"[""s1-step9050-f17of20-d1of2"", ""s1-step9050-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,4,10,40,91e2f13a982f3cd5632a9ae17900c6ca64184af5aee1a50a30af792392ee060b,0.9003054272065157,82,s1-step9050-f9of10-d1of2,C1,3,"[""s1-step9050-f9of10-d1of2"", ""s1-step9050-f9of10-d1of4"", ""s1-step9050-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,5,10,40,2012d728213ca65da964c22ab6b975233f93bf186209ac34bc4879f2ac5aca74,0.9010885738898896,90,s1-step9050-f9of10-d1of2,C7,2,"[""s1-step9050-f9of10-d1of2"", ""s1-step9050-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,6,10,40,f3eb38db988b8e14db8182582e21ce9e23a6a8371e14a578450d6f9aa1830491,0.950896702952463,92,s1-step9050-f19of20-d1of2,C4,3,"[""s1-step9050-f19of20-d1of2"", ""s1-step9050-f19of20-d1of4"", ""s1-step9050-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,7,10,40,443c313d15fdcba61fe5ec0caa74c517a080e2216d493c9c064cec2461d1c60f,0.9750176208003759,119,s1-step9050-f39of40-d1of2,C1,3,"[""s1-step9050-f39of40-d1of2"", ""s1-step9050-f39of40-d1of4"", ""s1-step9050-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,8,10,40,71b92fbdecba25a5b4104243f0452ec6f9e2da0f101d95ef162a9f13ca732b58,0.9750959354687133,130,s1-step9050-f39of40-d1of2,C2,3,"[""s1-step9050-f39of40-d1of2"", ""s1-step9050-f39of40-d1of4"", ""s1-step9050-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,9,10,40,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,0.9900540371211528,146,s1-step9050-f99of100-d1of2,C1,3,"[""s1-step9050-f99of100-d1of2"", ""s1-step9050-f99of100-d1of4"", ""s1-step9050-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,9050,10,10,40,409f76bbb29e8f6393ba3edc896c0d17d09d2319fbca8a61b1ab834e8b707604,0.9901323517894902,169,s1-step9050-f99of100-d1of2,C7,2,"[""s1-step9050-f99of100-d1of2"", ""s1-step9050-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,1,8,37,528d867b4cb1f9362f84d73cdf1d28dfb02a38355c732ee397c697ef349e496b,0.8026470357898035,76,s2-step7450-f4of5-d1of2,C1,3,"[""s2-step7450-f4of5-d1of2"", ""s2-step7450-f4of5-d1of4"", ""s2-step7450-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,2,8,37,0f85aa59eeb0be4fb8fbe46d1a1b08b73d7f92b791fb85e8cbf8209125ab5308,0.8522985355157021,93,s2-step7450-f17of20-d1of2,C1,3,"[""s2-step7450-f17of20-d1of2"", ""s2-step7450-f17of20-d1of4"", ""s2-step7450-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,3,8,37,66836f74946de2ef675a620bba560951d61820bc8808312e47fd4fff95ce7861,0.9010885738898896,118,s2-step7450-f9of10-d1of2,C1,3,"[""s2-step7450-f9of10-d1of2"", ""s2-step7450-f9of10-d1of4"", ""s2-step7450-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,4,8,37,7be6dbf6691ef3f29e980850ebc9b2dca6862f3eb63f94f2858ba9b29c72c8f1,0.9500352416007518,166,s2-step7450-f19of20-d1of2,C5,2,"[""s2-step7450-f19of20-d1of2"", ""s2-step7450-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,5,8,37,6ac1199523d5f91808a02246c41926ac811cec616763807fb62b991abfca7190,0.9501135562690892,175,s2-step7450-f19of20-d1of2,C1,3,"[""s2-step7450-f19of20-d1of2"", ""s2-step7450-f19of20-d1of4"", ""s2-step7450-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,6,8,37,07ddc654b942e14d61d0519c05b710a60a5e17774a8c0320f55cc259ff2e93d8,0.9501918709374266,185,s2-step7450-f19of20-d1of2,C8,2,"[""s2-step7450-f19of20-d1of2"", ""s2-step7450-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,7,8,37,f0d06226e026c0a912dcecdc3693681d77a7e7893c70099bb816bb4b13deb3b7,0.9750959354687133,211,s2-step7450-f39of40-d1of2,C3,2,"[""s2-step7450-f39of40-d1of2"", ""s2-step7450-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,7450,8,8,37,fddd34566da4a03c1af864250604c47e9098c2c5796ed7f3b63b5138a00abe26,0.9751742501370507,217,s2-step7450-f39of40-d1of2,C6,2,"[""s2-step7450-f39of40-d1of2"", ""s2-step7450-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,1,11,39,26e3e9ae0e14f05a17a8085438e91cf6c58f062dc431f283375311a5aa0c6bdb,0.8013156864280679,55,s2-step8150-f4of5-d1of2,C4,2,"[""s2-step8150-f4of5-d1of2"", ""s2-step8150-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,2,11,39,13a293576c172c65f0b1cd472a12bc663c894915136f3b7ca5c7b144f59f1f3c,0.8071109718850341,57,s2-step8150-f4of5-d1of2,C5,2,"[""s2-step8150-f4of5-d1of2"", ""s2-step8150-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,3,11,39,0e7578ebd5f1dc047aaca816cf2647585fb4a798c7d13aa49d775050f0cb93e0,0.8530033675307385,60,s2-step8150-f17of20-d1of2,C4,2,"[""s2-step8150-f17of20-d1of2"", ""s2-step8150-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,4,11,39,b089807eeac20e14b9366d902e34ed22272c5bce69c08a8de28a6635f82e86a9,0.8555094369175347,62,s2-step8150-f17of20-d1of2,C6,2,"[""s2-step8150-f17of20-d1of2"", ""s2-step8150-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,5,11,39,b2abb559561fc55ac4e25a90bbd57e103b2af344e722770b5b662595de2fbb43,0.8589552823243793,63,s2-step8150-f17of20-d1of2,C3,2,"[""s2-step8150-f17of20-d1of2"", ""s2-step8150-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,6,11,39,5b9002dfcd8beb9ebfd4b03f4504541cb42f995a83715776f4665d5573925ee6,0.9066489153418436,69,s2-step8150-f9of10-d1of2,C1,3,"[""s2-step8150-f9of10-d1of2"", ""s2-step8150-f9of10-d1of4"", ""s2-step8150-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,7,11,39,8601f8fac955192b0b40d941cfc1a67b7993b92b8f3b01f65963145a341878e2,0.9536377163442713,78,s2-step8150-f19of20-d1of2,C1,3,"[""s2-step8150-f19of20-d1of2"", ""s2-step8150-f19of20-d1of4"", ""s2-step8150-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,8,11,39,42e2e1ebdfdf85789e7ff5338d0161e17dbaeeb158215389925b64e5d5990585,0.9757224528154124,88,s2-step8150-f39of40-d1of2,C6,2,"[""s2-step8150-f39of40-d1of2"", ""s2-step8150-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,9,11,39,e389d0b43a6f3007182cc65da6ac8f29e76be258d89c9ea51d809a4a70875c97,0.9761140261570992,94,s2-step8150-f39of40-d1of2,C7,2,"[""s2-step8150-f39of40-d1of2"", ""s2-step8150-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,10,11,39,e4a3509693a0075bd978f3de17180dee308883fb7eef1716efecd2cba4e1ea43,0.9902889811261649,105,s2-step8150-f99of100-d1of2,C1,3,"[""s2-step8150-f99of100-d1of2"", ""s2-step8150-f99of100-d1of4"", ""s2-step8150-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8150,11,11,39,fb8581e1d921efb335102cc2d728e486ae03ea82e20453e7b73dc4e4268b2487,0.9906022397995145,113,s2-step8150-f99of100-d1of2,C7,2,"[""s2-step8150-f99of100-d1of2"", ""s2-step8150-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,1,13,38,72cfdd07a8143a0db4e9ae0fe948f935321e6f2a8c445d405d00442ddc052e11,0.8151773827237841,48,s2-step8500-f4of5-d1of2,C1,3,"[""s2-step8500-f4of5-d1of2"", ""s2-step8500-f4of5-d1of4"", ""s2-step8500-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,2,13,38,eecd2509d542f497824412ddcfa3f4811116dab2bbb9ef5fafaae081b94bd7b6,0.8663951758164304,51,s2-step8500-f17of20-d1of2,C1,3,"[""s2-step8500-f17of20-d1of2"", ""s2-step8500-f17of20-d1of4"", ""s2-step8500-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,3,13,38,d6d4c79ef153472078e02195b4fdee63b5747053f61cb288cceff40f8d5f10e3,0.902811496593312,54,s2-step8500-f9of10-d1of2,C1,3,"[""s2-step8500-f9of10-d1of2"", ""s2-step8500-f9of10-d1of4"", ""s2-step8500-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,4,13,38,84e92037ae037cfd0b12c53a1f09bb4e71a3cf2654c463959af39c825245904b,0.9057874539901324,66,s2-step8500-f9of10-d1of2,C4,2,"[""s2-step8500-f9of10-d1of2"", ""s2-step8500-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,5,13,38,d3fb7ebe9f0e36288dec43800337642bc94014111b2a7d578ee79dab9a1a025b,0.9530895136659097,67,s2-step8500-f19of20-d1of2,C1,3,"[""s2-step8500-f19of20-d1of2"", ""s2-step8500-f19of20-d1of4"", ""s2-step8500-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,6,13,38,fbef38b2556cddcc2470212a2c853a2a1b5749ee753e24e5dcdb4ef16ee903fe,0.9532461430025844,71,s2-step8500-f19of20-d1of2,C6,2,"[""s2-step8500-f19of20-d1of2"", ""s2-step8500-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,7,13,38,091cd541571d70962ffe2149a05afdf8dab1e2d79f0117e9b538f010bfa5268c,0.9535594016759339,75,s2-step8500-f19of20-d1of2,C2,3,"[""s2-step8500-f19of20-d1of2"", ""s2-step8500-f19of20-d1of4"", ""s2-step8500-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,8,13,38,a735fbc74c3388aceaaf2bc28ce135b1d24903e1e12f35969fbcd102c7db734f,0.975644138147075,77,s2-step8500-f39of40-d1of2,C1,3,"[""s2-step8500-f39of40-d1of2"", ""s2-step8500-f39of40-d1of4"", ""s2-step8500-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,9,13,38,02d4a0220f967050c1ffd777cc0f431dee33bcc46a2db146587600905a0d1882,0.9761923408254366,81,s2-step8500-f39of40-d1of2,C6,2,"[""s2-step8500-f39of40-d1of2"", ""s2-step8500-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,10,13,38,e45a95714ff7ce030d4f5647a349b62d73236a13ba8955905acc47caebd3368e,0.9770538021771478,84,s2-step8500-f39of40-d1of2,C2,3,"[""s2-step8500-f39of40-d1of2"", ""s2-step8500-f39of40-d1of4"", ""s2-step8500-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,11,13,38,23f09289d00addfdd29d0235a258d7300844e9c2df4685bf059fbde3633441d5,0.9901323517894902,87,s2-step8500-f99of100-d1of2,C5,2,"[""s2-step8500-f99of100-d1of2"", ""s2-step8500-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,12,13,38,f645c24a41cd9971b60c6831c9044e5ae65bf5a87cb7341018afb082db61d2ca,0.9901323517894902,87,s2-step8500-f99of100-d1of2,C1,3,"[""s2-step8500-f99of100-d1of2"", ""s2-step8500-f99of100-d1of4"", ""s2-step8500-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8500,13,13,38,a6d649dba1c288234e98b64d3c8a788c9ae5bba3eceaa04be71b29418e818f54,0.9902889811261649,102,s2-step8500-f99of100-d1of2,C4,2,"[""s2-step8500-f99of100-d1of2"", ""s2-step8500-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,1,11,38,e5af63b9171f1a4f30512bffa406d361d69ffff67a9e7d9345bd7215b9b7c3c0,0.8092254679301433,47,s2-step8650-f4of5-d1of2,C6,2,"[""s2-step8650-f4of5-d1of2"", ""s2-step8650-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,2,11,38,57bdb3f932bc2797fb033af2eddfb2d796dbb6ed3208fb8dfcfa8e17426f218d,0.814315921372073,50,s2-step8650-f4of5-d1of2,C1,3,"[""s2-step8650-f4of5-d1of2"", ""s2-step8650-f4of5-d1of4"", ""s2-step8650-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,3,11,38,2e3cb1d8671fa8a9cdb6f7afecedd55e3a65e5e3671169415d7d3877b2f408ac,0.8548829195708356,52,s2-step8650-f17of20-d1of2,C2,3,"[""s2-step8650-f17of20-d1of2"", ""s2-step8650-f17of20-d1of4"", ""s2-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,4,11,38,6329477dae22403aa275b0a5d936cb621c2c53d17482f48305668aee563917e1,0.8579371916359935,53,s2-step8650-f17of20-d1of2,C4,2,"[""s2-step8650-f17of20-d1of2"", ""s2-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,5,11,38,abf61afa0828dc8ee776b3b80bf7d416b3ce1c9c74bee8968200c98059f1f40f,0.8622444983945493,54,s2-step8650-f17of20-d1of2,C1,3,"[""s2-step8650-f17of20-d1of2"", ""s2-step8650-f17of20-d1of4"", ""s2-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,6,11,38,13bf863f237cdb2768b0f14b0af0e64b136d0b776af65cbb66b4b60e24a325d6,0.9144020675072441,58,s2-step8650-f9of10-d1of2,C1,3,"[""s2-step8650-f9of10-d1of2"", ""s2-step8650-f9of10-d1of4"", ""s2-step8650-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,7,11,38,474dab5e277356343247e4dc3a4f881f44afee8c96d8d6dcbe77cce9de28ff5b,0.9520714229775237,67,s2-step8650-f19of20-d1of2,C4,2,"[""s2-step8650-f19of20-d1of2"", ""s2-step8650-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,8,11,38,2d83e23f6d028ce9dd39d91e993825176bea0e22f984f922f986e050a2039f3d,0.9754875088104001,73,s2-step8650-f39of40-d1of2,C6,2,"[""s2-step8650-f39of40-d1of2"", ""s2-step8650-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,9,11,38,8f9405782783f1d9efa7b448e313e514b95f2fe46e88673d9e589d3c60a93d20,0.9770538021771478,76,s2-step8650-f39of40-d1of2,C5,2,"[""s2-step8650-f39of40-d1of2"", ""s2-step8650-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,10,11,38,07ce287ded8346bb249d74c4632aea59d4b3ecf7b9e96df0e076d3b52378d406,0.9903672957945023,86,s2-step8650-f99of100-d1of2,C6,2,"[""s2-step8650-f99of100-d1of2"", ""s2-step8650-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,2,8650,11,11,38,ca725e5667255611964d83c21656fb3ba704de327108706140b0915f4194cbe0,0.9904456104628397,91,s2-step8650-f99of100-d1of2,C4,2,"[""s2-step8650-f99of100-d1of2"", ""s2-step8650-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
