global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,checkpoint_sha256,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_cutoff,primary_cell,family_search_execution_mode,transfer_execution_mode,source_stage,source_run_id,source_manifest,source_cell_id,fresh_cell_index,worker_id,output_root,status,stopping_reason,family_size,transfer_group_status
522,s4-step200-f99of100-d3of4,4,1,200,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,503,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step200-f99of100-d3of4,not_executed,,,not_evaluated
523,s4-step3400-f4of5-d1of4,4,2,3400,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,504,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step3400-f4of5-d1of4,not_executed,,,not_evaluated
524,s4-step3400-f4of5-d1of2,4,2,3400,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,505,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step3400-f4of5-d1of2,not_executed,,,not_evaluated
525,s4-step3400-f4of5-d3of4,4,2,3400,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,506,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step3400-f4of5-d3of4,not_executed,,,not_evaluated
526,s4-step3400-f17of20-d1of4,4,2,3400,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,507,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step3400-f17of20-d1of4,not_executed,,,not_evaluated
527,s4-step3400-f17of20-d1of2,4,2,3400,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,508,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step3400-f17of20-d1of2,not_executed,,,not_evaluated
528,s4-step3400-f17of20-d3of4,4,2,3400,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,509,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step3400-f17of20-d3of4,not_executed,,,not_evaluated
529,s4-step3400-f9of10-d1of4,4,2,3400,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,510,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step3400-f9of10-d1of4,not_executed,,,not_evaluated
530,s4-step3400-f9of10-d1of2,4,2,3400,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,511,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step3400-f9of10-d1of2,not_executed,,,not_evaluated
531,s4-step3400-f9of10-d3of4,4,2,3400,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,512,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step3400-f9of10-d3of4,not_executed,,,not_evaluated
532,s4-step3400-f19of20-d1of4,4,2,3400,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,513,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step3400-f19of20-d1of4,not_executed,,,not_evaluated
533,s4-step3400-f19of20-d1of2,4,2,3400,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,514,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step3400-f19of20-d1of2,not_executed,,,not_evaluated
534,s4-step3400-f19of20-d3of4,4,2,3400,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,515,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step3400-f19of20-d3of4,not_executed,,,not_evaluated
535,s4-step3400-f39of40-d1of4,4,2,3400,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,516,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step3400-f39of40-d1of4,not_executed,,,not_evaluated
536,s4-step3400-f39of40-d1of2,4,2,3400,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,517,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step3400-f39of40-d1of2,not_executed,,,not_evaluated
537,s4-step3400-f39of40-d3of4,4,2,3400,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,518,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step3400-f39of40-d3of4,not_executed,,,not_evaluated
538,s4-step3400-f99of100-d1of4,4,2,3400,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,519,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step3400-f99of100-d1of4,not_executed,,,not_evaluated
539,s4-step3400-f99of100-d1of2,4,2,3400,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,520,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step3400-f99of100-d1of2,not_executed,,,not_evaluated
540,s4-step3400-f99of100-d3of4,4,2,3400,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,521,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step3400-f99of100-d3of4,not_executed,,,not_evaluated
541,s4-step7450-f4of5-d1of4,4,3,7450,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,522,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step7450-f4of5-d1of4,not_executed,,,not_evaluated
542,s4-step7450-f4of5-d1of2,4,3,7450,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,523,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step7450-f4of5-d1of2,not_executed,,,not_evaluated
543,s4-step7450-f4of5-d3of4,4,3,7450,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,524,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step7450-f4of5-d3of4,not_executed,,,not_evaluated
544,s4-step7450-f17of20-d1of4,4,3,7450,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,525,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step7450-f17of20-d1of4,not_executed,,,not_evaluated
545,s4-step7450-f17of20-d1of2,4,3,7450,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,526,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step7450-f17of20-d1of2,not_executed,,,not_evaluated
546,s4-step7450-f17of20-d3of4,4,3,7450,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,527,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step7450-f17of20-d3of4,not_executed,,,not_evaluated
547,s4-step7450-f9of10-d1of4,4,3,7450,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,528,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step7450-f9of10-d1of4,not_executed,,,not_evaluated
548,s4-step7450-f9of10-d1of2,4,3,7450,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,529,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step7450-f9of10-d1of2,not_executed,,,not_evaluated
549,s4-step7450-f9of10-d3of4,4,3,7450,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,530,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step7450-f9of10-d3of4,not_executed,,,not_evaluated
550,s4-step7450-f19of20-d1of4,4,3,7450,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,531,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step7450-f19of20-d1of4,not_executed,,,not_evaluated
551,s4-step7450-f19of20-d1of2,4,3,7450,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,532,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step7450-f19of20-d1of2,not_executed,,,not_evaluated
552,s4-step7450-f19of20-d3of4,4,3,7450,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,533,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step7450-f19of20-d3of4,not_executed,,,not_evaluated
553,s4-step7450-f39of40-d1of4,4,3,7450,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,534,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step7450-f39of40-d1of4,not_executed,,,not_evaluated
554,s4-step7450-f39of40-d1of2,4,3,7450,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,535,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step7450-f39of40-d1of2,not_executed,,,not_evaluated
555,s4-step7450-f39of40-d3of4,4,3,7450,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,536,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step7450-f39of40-d3of4,not_executed,,,not_evaluated
556,s4-step7450-f99of100-d1of4,4,3,7450,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,537,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step7450-f99of100-d1of4,not_executed,,,not_evaluated
557,s4-step7450-f99of100-d1of2,4,3,7450,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,538,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step7450-f99of100-d1of2,not_executed,,,not_evaluated
558,s4-step7450-f99of100-d3of4,4,3,7450,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,539,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step7450-f99of100-d3of4,not_executed,,,not_evaluated
559,s4-step8150-f4of5-d1of4,4,4,8150,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,540,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8150-f4of5-d1of4,not_executed,,,not_evaluated
560,s4-step8150-f4of5-d1of2,4,4,8150,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,541,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8150-f4of5-d1of2,not_executed,,,not_evaluated
561,s4-step8150-f4of5-d3of4,4,4,8150,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,542,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8150-f4of5-d3of4,not_executed,,,not_evaluated
562,s4-step8150-f17of20-d1of4,4,4,8150,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,543,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8150-f17of20-d1of4,not_executed,,,not_evaluated
563,s4-step8150-f17of20-d1of2,4,4,8150,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,544,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8150-f17of20-d1of2,not_executed,,,not_evaluated
564,s4-step8150-f17of20-d3of4,4,4,8150,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,545,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8150-f17of20-d3of4,not_executed,,,not_evaluated
565,s4-step8150-f9of10-d1of4,4,4,8150,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,546,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8150-f9of10-d1of4,not_executed,,,not_evaluated
566,s4-step8150-f9of10-d1of2,4,4,8150,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,547,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8150-f9of10-d1of2,not_executed,,,not_evaluated
567,s4-step8150-f9of10-d3of4,4,4,8150,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,548,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8150-f9of10-d3of4,not_executed,,,not_evaluated
568,s4-step8150-f19of20-d1of4,4,4,8150,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,549,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8150-f19of20-d1of4,not_executed,,,not_evaluated
569,s4-step8150-f19of20-d1of2,4,4,8150,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,550,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8150-f19of20-d1of2,not_executed,,,not_evaluated
570,s4-step8150-f19of20-d3of4,4,4,8150,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,551,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8150-f19of20-d3of4,not_executed,,,not_evaluated
571,s4-step8150-f39of40-d1of4,4,4,8150,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,552,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8150-f39of40-d1of4,not_executed,,,not_evaluated
572,s4-step8150-f39of40-d1of2,4,4,8150,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,553,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8150-f39of40-d1of2,not_executed,,,not_evaluated
573,s4-step8150-f39of40-d3of4,4,4,8150,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,554,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8150-f39of40-d3of4,not_executed,,,not_evaluated
574,s4-step8150-f99of100-d1of4,4,4,8150,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,555,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8150-f99of100-d1of4,not_executed,,,not_evaluated
575,s4-step8150-f99of100-d1of2,4,4,8150,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,556,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8150-f99of100-d1of2,not_executed,,,not_evaluated
576,s4-step8150-f99of100-d3of4,4,4,8150,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,557,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8150-f99of100-d3of4,not_executed,,,not_evaluated
577,s4-step8500-f4of5-d1of4,4,5,8500,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,558,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8500-f4of5-d1of4,not_executed,,,not_evaluated
578,s4-step8500-f4of5-d1of2,4,5,8500,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,559,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8500-f4of5-d1of2,not_executed,,,not_evaluated
579,s4-step8500-f4of5-d3of4,4,5,8500,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,560,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8500-f4of5-d3of4,not_executed,,,not_evaluated
580,s4-step8500-f17of20-d1of4,4,5,8500,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,561,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8500-f17of20-d1of4,not_executed,,,not_evaluated
581,s4-step8500-f17of20-d1of2,4,5,8500,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,562,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8500-f17of20-d1of2,not_executed,,,not_evaluated
582,s4-step8500-f17of20-d3of4,4,5,8500,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,563,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8500-f17of20-d3of4,not_executed,,,not_evaluated
583,s4-step8500-f9of10-d1of4,4,5,8500,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,564,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8500-f9of10-d1of4,not_executed,,,not_evaluated
584,s4-step8500-f9of10-d1of2,4,5,8500,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,565,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8500-f9of10-d1of2,not_executed,,,not_evaluated
585,s4-step8500-f9of10-d3of4,4,5,8500,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,566,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8500-f9of10-d3of4,not_executed,,,not_evaluated
586,s4-step8500-f19of20-d1of4,4,5,8500,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,567,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8500-f19of20-d1of4,not_executed,,,not_evaluated
587,s4-step8500-f19of20-d1of2,4,5,8500,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,568,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8500-f19of20-d1of2,not_executed,,,not_evaluated
588,s4-step8500-f19of20-d3of4,4,5,8500,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,569,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8500-f19of20-d3of4,not_executed,,,not_evaluated
589,s4-step8500-f39of40-d1of4,4,5,8500,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,570,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8500-f39of40-d1of4,not_executed,,,not_evaluated
590,s4-step8500-f39of40-d1of2,4,5,8500,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,571,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8500-f39of40-d1of2,not_executed,,,not_evaluated
591,s4-step8500-f39of40-d3of4,4,5,8500,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,572,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8500-f39of40-d3of4,not_executed,,,not_evaluated
592,s4-step8500-f99of100-d1of4,4,5,8500,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,573,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8500-f99of100-d1of4,not_executed,,,not_evaluated
593,s4-step8500-f99of100-d1of2,4,5,8500,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,574,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8500-f99of100-d1of2,not_executed,,,not_evaluated
594,s4-step8500-f99of100-d3of4,4,5,8500,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,575,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8500-f99of100-d3of4,not_executed,,,not_evaluated
595,s4-step8650-f4of5-d1of4,4,6,8650,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,576,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8650-f4of5-d1of4,not_executed,,,not_evaluated
596,s4-step8650-f4of5-d1of2,4,6,8650,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,577,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8650-f4of5-d1of2,not_executed,,,not_evaluated
597,s4-step8650-f4of5-d3of4,4,6,8650,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,578,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8650-f4of5-d3of4,not_executed,,,not_evaluated
598,s4-step8650-f17of20-d1of4,4,6,8650,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,579,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8650-f17of20-d1of4,not_executed,,,not_evaluated
599,s4-step8650-f17of20-d1of2,4,6,8650,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,580,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8650-f17of20-d1of2,not_executed,,,not_evaluated
600,s4-step8650-f17of20-d3of4,4,6,8650,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,581,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8650-f17of20-d3of4,not_executed,,,not_evaluated
601,s4-step8650-f9of10-d1of4,4,6,8650,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,582,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8650-f9of10-d1of4,not_executed,,,not_evaluated
602,s4-step8650-f9of10-d1of2,4,6,8650,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,583,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8650-f9of10-d1of2,not_executed,,,not_evaluated
603,s4-step8650-f9of10-d3of4,4,6,8650,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,584,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8650-f9of10-d3of4,not_executed,,,not_evaluated
604,s4-step8650-f19of20-d1of4,4,6,8650,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,585,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8650-f19of20-d1of4,not_executed,,,not_evaluated
605,s4-step8650-f19of20-d1of2,4,6,8650,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,586,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8650-f19of20-d1of2,not_executed,,,not_evaluated
606,s4-step8650-f19of20-d3of4,4,6,8650,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,587,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8650-f19of20-d3of4,not_executed,,,not_evaluated
607,s4-step8650-f39of40-d1of4,4,6,8650,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,588,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8650-f39of40-d1of4,not_executed,,,not_evaluated
608,s4-step8650-f39of40-d1of2,4,6,8650,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,589,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8650-f39of40-d1of2,not_executed,,,not_evaluated
609,s4-step8650-f39of40-d3of4,4,6,8650,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,590,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8650-f39of40-d3of4,not_executed,,,not_evaluated
610,s4-step8650-f99of100-d1of4,4,6,8650,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,591,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8650-f99of100-d1of4,not_executed,,,not_evaluated
611,s4-step8650-f99of100-d1of2,4,6,8650,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,592,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8650-f99of100-d1of2,not_executed,,,not_evaluated
612,s4-step8650-f99of100-d3of4,4,6,8650,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,593,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8650-f99of100-d3of4,not_executed,,,not_evaluated
613,s4-step9050-f4of5-d1of4,4,7,9050,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,594,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step9050-f4of5-d1of4,not_executed,,,not_evaluated
614,s4-step9050-f4of5-d1of2,4,7,9050,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,595,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step9050-f4of5-d1of2,not_executed,,,not_evaluated
615,s4-step9050-f4of5-d3of4,4,7,9050,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,596,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step9050-f4of5-d3of4,not_executed,,,not_evaluated
616,s4-step9050-f17of20-d1of4,4,7,9050,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,597,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step9050-f17of20-d1of4,not_executed,,,not_evaluated
617,s4-step9050-f17of20-d1of2,4,7,9050,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,598,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step9050-f17of20-d1of2,not_executed,,,not_evaluated
618,s4-step9050-f17of20-d3of4,4,7,9050,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,599,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step9050-f17of20-d3of4,not_executed,,,not_evaluated
619,s4-step9050-f9of10-d1of4,4,7,9050,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,600,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step9050-f9of10-d1of4,not_executed,,,not_evaluated
620,s4-step9050-f9of10-d1of2,4,7,9050,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,601,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step9050-f9of10-d1of2,not_executed,,,not_evaluated
621,s4-step9050-f9of10-d3of4,4,7,9050,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,602,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step9050-f9of10-d3of4,not_executed,,,not_evaluated
622,s4-step9050-f19of20-d1of4,4,7,9050,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,603,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step9050-f19of20-d1of4,not_executed,,,not_evaluated
623,s4-step9050-f19of20-d1of2,4,7,9050,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,604,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step9050-f19of20-d1of2,not_executed,,,not_evaluated
624,s4-step9050-f19of20-d3of4,4,7,9050,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,605,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step9050-f19of20-d3of4,not_executed,,,not_evaluated
625,s4-step9050-f39of40-d1of4,4,7,9050,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,606,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step9050-f39of40-d1of4,not_executed,,,not_evaluated
626,s4-step9050-f39of40-d1of2,4,7,9050,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,607,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step9050-f39of40-d1of2,not_executed,,,not_evaluated
627,s4-step9050-f39of40-d3of4,4,7,9050,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,608,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step9050-f39of40-d3of4,not_executed,,,not_evaluated
628,s4-step9050-f99of100-d1of4,4,7,9050,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,609,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step9050-f99of100-d1of4,not_executed,,,not_evaluated
629,s4-step9050-f99of100-d1of2,4,7,9050,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,610,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step9050-f99of100-d1of2,not_executed,,,not_evaluated
