cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,circuit_count,minimum_retained_components,maximum_retained_components,mean_retained_components,median_retained_components,minimum_retained_proportion,maximum_retained_proportion,mean_retained_proportion,median_retained_proportion,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
613,s4-step9050-f4of5-d1of4,4,5,0.800,1,4,0.25,3,44,51,47.333333333333336,47,0.08527131782945736,0.09883720930232558,0.0917312661498708,0.09108527131782945,stage18-scaling-24a9adb84176,4,7,9050,613
614,s4-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,6,44,51,47,47.0,0.08527131782945736,0.09883720930232558,0.09108527131782945,0.09108527131782945,stage18-scaling-24a9adb84176,4,7,9050,614
615,s4-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,6,44,51,47,47.0,0.08527131782945736,0.09883720930232558,0.09108527131782945,0.09108527131782945,stage18-scaling-24a9adb84176,4,7,9050,615
616,s4-step9050-f17of20-d1of4,17,20,0.850,1,4,0.25,3,48,51,49.333333333333336,49,0.09302325581395349,0.09883720930232558,0.09560723514211886,0.09496124031007752,stage18-scaling-24a9adb84176,4,7,9050,616
617,s4-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,6,48,53,50.5,50.0,0.09302325581395349,0.10271317829457365,0.09786821705426357,0.09689922480620156,stage18-scaling-24a9adb84176,4,7,9050,617
618,s4-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,6,48,53,50.5,50.0,0.09302325581395349,0.10271317829457365,0.09786821705426357,0.09689922480620156,stage18-scaling-24a9adb84176,4,7,9050,618
619,s4-step9050-f9of10-d1of4,9,10,0.900,1,4,0.25,5,53,55,54,54,0.10271317829457365,0.1065891472868217,0.10465116279069768,0.10465116279069768,stage18-scaling-24a9adb84176,4,7,9050,619
620,s4-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,6,53,55,53.833333333333336,53.5,0.10271317829457365,0.1065891472868217,0.104328165374677,0.10368217054263566,stage18-scaling-24a9adb84176,4,7,9050,620
621,s4-step9050-f9of10-d3of4,9,10,0.900,3,4,0.75,6,53,55,53.833333333333336,53.5,0.10271317829457365,0.1065891472868217,0.104328165374677,0.10368217054263566,stage18-scaling-24a9adb84176,4,7,9050,621
622,s4-step9050-f19of20-d1of4,19,20,0.950,1,4,0.25,6,60,68,63.5,63.0,0.11627906976744186,0.13178294573643412,0.12306201550387597,0.12209302325581395,stage18-scaling-24a9adb84176,4,7,9050,622
623,s4-step9050-f19of20-d1of2,19,20,0.950,1,2,0.50,6,60,68,63.5,63.0,0.11627906976744186,0.13178294573643412,0.12306201550387597,0.12209302325581395,stage18-scaling-24a9adb84176,4,7,9050,623
624,s4-step9050-f19of20-d3of4,19,20,0.950,3,4,0.75,6,60,68,63.5,63.0,0.11627906976744186,0.13178294573643412,0.12306201550387597,0.12209302325581395,stage18-scaling-24a9adb84176,4,7,9050,624
625,s4-step9050-f39of40-d1of4,39,40,0.975,1,4,0.25,6,66,71,68.33333333333333,68.5,0.12790697674418605,0.1375968992248062,0.13242894056847546,0.13275193798449614,stage18-scaling-24a9adb84176,4,7,9050,625
626,s4-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,6,66,71,68.33333333333333,68.5,0.12790697674418605,0.1375968992248062,0.13242894056847546,0.13275193798449614,stage18-scaling-24a9adb84176,4,7,9050,626
627,s4-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,6,66,71,68.33333333333333,68.5,0.12790697674418605,0.1375968992248062,0.13242894056847546,0.13275193798449614,stage18-scaling-24a9adb84176,4,7,9050,627
628,s4-step9050-f99of100-d1of4,99,100,0.990,1,4,0.25,7,74,82,78.85714285714286,80,0.1434108527131783,0.15891472868217055,0.15282392026578073,0.15503875968992248,stage18-scaling-24a9adb84176,4,7,9050,628
629,s4-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,7,74,82,78.85714285714286,80,0.1434108527131783,0.15891472868217055,0.15282392026578073,0.15503875968992248,stage18-scaling-24a9adb84176,4,7,9050,629
630,s4-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,7,74,82,78.85714285714286,80,0.1434108527131783,0.15891472868217055,0.15282392026578073,0.15503875968992248,stage18-scaling-24a9adb84176,4,7,9050,630
