comparison_type,comparison_label,model_seed,independent_unit,left_checkpoint_step,right_checkpoint_step,left_phase_label,right_phase_label,phase_alignment_status,metric,left_value,right_value,source_defined,target_defined,paired_change_right_minus_left,metric_status,undefined_reason,inclusion_status,exclusion_reason,right_censoring_involved,direction
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_1_to_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,3,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,3,trained_model_seed,7450,8150,transition,transition,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,3,trained_model_seed,8150,8500,transition,transition,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_5_to_6,3,trained_model_seed,8500,8650,transition,transition,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_6_to_7,3,trained_model_seed,8650,9050,transition,transition,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,structural_family_size,0,7,True,True,7,defined,,included_in_metric_summary,,False,positive
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,median_pairwise_overlap,,0.12949640287769784,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,median_circuit_size,,80,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,mean_transfer_fidelity,,0.9906428654432357142857142857,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_post,pre_to_post,4,trained_model_seed,200,9050,delayed_pre_generalisation,stable_post,phase_aligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_2,4,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,structural_family_size,0,7,True,True,7,defined,,included_in_metric_summary,,False,positive
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,median_pairwise_overlap,,0.16,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,median_circuit_size,,88,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,mean_transfer_fidelity,,0.9904486793480748107142857143,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_3,4,trained_model_seed,200,7450,delayed_pre_generalisation,stable_post,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,structural_family_size,0,7,True,True,7,defined,,included_in_metric_summary,,False,positive
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,median_pairwise_overlap,,0.16666666666666666,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,median_circuit_size,,75,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,mean_transfer_fidelity,,0.9906121210933258571428571429,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_4,4,trained_model_seed,200,8150,delayed_pre_generalisation,stable_post,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,structural_family_size,0,6,True,True,6,defined,,included_in_metric_summary,,False,positive
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,median_pairwise_overlap,,0.12396694214876033,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,median_circuit_size,,65.0,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,mean_transfer_fidelity,,0.9910339039432331708333333333,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_5,4,trained_model_seed,200,8500,delayed_pre_generalisation,stable_post,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,structural_family_size,0,6,True,True,6,defined,,included_in_metric_summary,,False,positive
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,median_pairwise_overlap,,0.14285714285714285,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,median_circuit_size,,68.0,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,mean_transfer_fidelity,,0.9904259812477622541666666667,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_6,4,trained_model_seed,200,8650,delayed_pre_generalisation,stable_post,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,structural_family_size,0,7,True,True,7,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,median_pairwise_overlap,,0.12949640287769784,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,median_circuit_size,,80,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,mean_transfer_fidelity,,0.9906428654432357142857142857,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
transition_to_post,grid_2_to_post,4,trained_model_seed,3400,9050,delayed_pre_generalisation,stable_post,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,structural_family_size,7,7,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,median_pairwise_overlap,0.16,0.12949640287769784,True,True,-0.03050359712230216,defined,,included_in_metric_summary,,False,negative
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,median_circuit_size,88,80,True,True,-8,defined,,included_in_metric_summary,,False,negative
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,mean_transfer_fidelity,0.9904486793480748107142857143,0.9906428654432357142857142857,True,True,0.0001941860951609035714285714,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,matched_fidelity_structural_diversity,0.84,0.87050359712230216,True,True,0.03050359712230216,defined,,included_in_metric_summary,,False,positive
transition_to_post,grid_3_to_post,4,trained_model_seed,7450,9050,stable_post,stable_post,phase_misaligned,matched_sparsity_fidelity,0.99060223979951445,0.99036729579450235,True,True,-0.00023494400501210,defined,,included_in_metric_summary,,False,negative
