global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,checkpoint_sha256,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_cutoff,primary_cell,family_search_execution_mode,transfer_execution_mode,source_stage,source_run_id,source_manifest,source_cell_id,fresh_cell_index,worker_id,output_root,status,stopping_reason,family_size,transfer_group_status
458,s3-step8500-f9of10-d1of2,3,5,8500,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,439,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8500-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
459,s3-step8500-f9of10-d3of4,3,5,8500,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,440,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8500-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
460,s3-step8500-f19of20-d1of4,3,5,8500,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,441,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8500-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
461,s3-step8500-f19of20-d1of2,3,5,8500,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,442,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8500-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
462,s3-step8500-f19of20-d3of4,3,5,8500,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,443,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8500-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
463,s3-step8500-f39of40-d1of4,3,5,8500,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,444,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8500-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
464,s3-step8500-f39of40-d1of2,3,5,8500,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,445,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8500-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
465,s3-step8500-f39of40-d3of4,3,5,8500,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,446,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8500-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
466,s3-step8500-f99of100-d1of4,3,5,8500,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,447,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8500-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
467,s3-step8500-f99of100-d1of2,3,5,8500,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,448,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8500-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
468,s3-step8500-f99of100-d3of4,3,5,8500,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,449,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8500-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
469,s3-step8650-f4of5-d1of4,3,6,8650,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,450,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8650-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
470,s3-step8650-f4of5-d1of2,3,6,8650,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,451,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8650-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
471,s3-step8650-f4of5-d3of4,3,6,8650,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,452,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8650-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
472,s3-step8650-f17of20-d1of4,3,6,8650,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,453,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8650-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
473,s3-step8650-f17of20-d1of2,3,6,8650,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,454,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8650-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
474,s3-step8650-f17of20-d3of4,3,6,8650,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,455,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8650-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
475,s3-step8650-f9of10-d1of4,3,6,8650,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,456,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8650-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
476,s3-step8650-f9of10-d1of2,3,6,8650,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,457,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8650-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
477,s3-step8650-f9of10-d3of4,3,6,8650,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,458,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8650-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
478,s3-step8650-f19of20-d1of4,3,6,8650,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,459,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8650-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
479,s3-step8650-f19of20-d1of2,3,6,8650,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,460,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8650-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
480,s3-step8650-f19of20-d3of4,3,6,8650,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,461,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8650-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
481,s3-step8650-f39of40-d1of4,3,6,8650,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,462,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8650-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
482,s3-step8650-f39of40-d1of2,3,6,8650,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,463,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8650-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
483,s3-step8650-f39of40-d3of4,3,6,8650,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,464,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8650-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
484,s3-step8650-f99of100-d1of4,3,6,8650,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,465,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8650-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
485,s3-step8650-f99of100-d1of2,3,6,8650,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,466,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8650-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
486,s3-step8650-f99of100-d3of4,3,6,8650,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,467,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8650-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
487,s3-step9050-f4of5-d1of4,3,7,9050,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,468,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step9050-f4of5-d1of4,budget_exhaustion,requested_member_3_budget_exhaustion,2,complete
488,s3-step9050-f4of5-d1of2,3,7,9050,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,469,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step9050-f4of5-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
489,s3-step9050-f4of5-d3of4,3,7,9050,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,470,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step9050-f4of5-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
490,s3-step9050-f17of20-d1of4,3,7,9050,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,471,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step9050-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
491,s3-step9050-f17of20-d1of2,3,7,9050,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,472,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step9050-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
492,s3-step9050-f17of20-d3of4,3,7,9050,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,473,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step9050-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
493,s3-step9050-f9of10-d1of4,3,7,9050,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,474,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step9050-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
494,s3-step9050-f9of10-d1of2,3,7,9050,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,475,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step9050-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
495,s3-step9050-f9of10-d3of4,3,7,9050,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,476,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step9050-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
496,s3-step9050-f19of20-d1of4,3,7,9050,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,477,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step9050-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
497,s3-step9050-f19of20-d1of2,3,7,9050,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,478,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step9050-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
498,s3-step9050-f19of20-d3of4,3,7,9050,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,479,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step9050-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
499,s3-step9050-f39of40-d1of4,3,7,9050,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,480,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step9050-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
500,s3-step9050-f39of40-d1of2,3,7,9050,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,481,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step9050-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
501,s3-step9050-f39of40-d3of4,3,7,9050,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,482,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step9050-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
502,s3-step9050-f99of100-d1of4,3,7,9050,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,483,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step9050-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
503,s3-step9050-f99of100-d1of2,3,7,9050,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,484,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step9050-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
504,s3-step9050-f99of100-d3of4,3,7,9050,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,485,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step9050-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
505,s4-step200-f4of5-d1of4,4,1,200,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,486,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step200-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
506,s4-step200-f4of5-d1of2,4,1,200,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,487,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step200-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
507,s4-step200-f4of5-d3of4,4,1,200,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,488,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step200-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
508,s4-step200-f17of20-d1of4,4,1,200,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,489,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step200-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
509,s4-step200-f17of20-d1of2,4,1,200,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,490,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step200-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
510,s4-step200-f17of20-d3of4,4,1,200,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,491,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step200-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
511,s4-step200-f9of10-d1of4,4,1,200,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,492,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step200-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
512,s4-step200-f9of10-d1of2,4,1,200,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,493,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step200-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
513,s4-step200-f9of10-d3of4,4,1,200,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,494,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step200-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
514,s4-step200-f19of20-d1of4,4,1,200,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,495,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step200-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
515,s4-step200-f19of20-d1of2,4,1,200,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,496,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step200-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
516,s4-step200-f19of20-d3of4,4,1,200,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,497,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step200-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
517,s4-step200-f39of40-d1of4,4,1,200,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,498,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step200-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
518,s4-step200-f39of40-d1of2,4,1,200,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,499,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step200-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
519,s4-step200-f39of40-d3of4,4,1,200,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,500,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step200-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
520,s4-step200-f99of100-d1of4,4,1,200,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,501,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step200-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
521,s4-step200-f99of100-d1of2,4,1,200,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,502,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step200-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
522,s4-step200-f99of100-d3of4,4,1,200,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,503,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step200-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
523,s4-step3400-f4of5-d1of4,4,2,3400,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,504,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step3400-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
524,s4-step3400-f4of5-d1of2,4,2,3400,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,505,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step3400-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
525,s4-step3400-f4of5-d3of4,4,2,3400,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,506,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step3400-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
526,s4-step3400-f17of20-d1of4,4,2,3400,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,507,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step3400-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
527,s4-step3400-f17of20-d1of2,4,2,3400,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,508,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step3400-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
528,s4-step3400-f17of20-d3of4,4,2,3400,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,509,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step3400-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
529,s4-step3400-f9of10-d1of4,4,2,3400,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,510,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step3400-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
530,s4-step3400-f9of10-d1of2,4,2,3400,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,511,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step3400-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
531,s4-step3400-f9of10-d3of4,4,2,3400,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,512,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step3400-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
532,s4-step3400-f19of20-d1of4,4,2,3400,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,513,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step3400-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
533,s4-step3400-f19of20-d1of2,4,2,3400,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,514,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step3400-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
534,s4-step3400-f19of20-d3of4,4,2,3400,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,515,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step3400-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
535,s4-step3400-f39of40-d1of4,4,2,3400,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,516,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step3400-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
536,s4-step3400-f39of40-d1of2,4,2,3400,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,517,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step3400-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
537,s4-step3400-f39of40-d3of4,4,2,3400,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,518,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step3400-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
538,s4-step3400-f99of100-d1of4,4,2,3400,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,519,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step3400-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
539,s4-step3400-f99of100-d1of2,4,2,3400,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,520,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step3400-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
540,s4-step3400-f99of100-d3of4,4,2,3400,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,521,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step3400-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
541,s4-step7450-f4of5-d1of4,4,3,7450,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,522,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step7450-f4of5-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
542,s4-step7450-f4of5-d1of2,4,3,7450,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,523,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step7450-f4of5-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
543,s4-step7450-f4of5-d3of4,4,3,7450,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,524,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step7450-f4of5-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
544,s4-step7450-f17of20-d1of4,4,3,7450,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,525,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step7450-f17of20-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
545,s4-step7450-f17of20-d1of2,4,3,7450,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,526,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step7450-f17of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
546,s4-step7450-f17of20-d3of4,4,3,7450,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,527,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step7450-f17of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
547,s4-step7450-f9of10-d1of4,4,3,7450,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,528,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step7450-f9of10-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
548,s4-step7450-f9of10-d1of2,4,3,7450,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,529,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step7450-f9of10-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
549,s4-step7450-f9of10-d3of4,4,3,7450,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,530,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step7450-f9of10-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
550,s4-step7450-f19of20-d1of4,4,3,7450,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,531,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step7450-f19of20-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
