fraction,exact_training_example_count,subset_identifier,subset_sha256,run_id,training_git_commit,device,training_step,learning_rate,weight_norm,gradient_norm,train_loss,test_loss,train_accuracy,test_accuracy,checkpoint_path,checkpoint_sha256,model_state_sha256,optimizer_state_sha256
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2050,0.001,46.99936294555664,0.014743125066161156,0.013766947202384472,13.18746280670166,1.0,0.030428459867835045,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002050.pt,5c5e90bff294d306b21d5a69291f02084ef0372a6cd17213cedcb91f8ee870bf,ca3ec51138b3f93a8f779a13e47de9185a8a825094af7b94dcb5cbed76242256,5dc80415fc92e3b55fe8387d3a332cc8aa12563529f89b72f5e77d9bbbee626c
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2100,0.001,47.78657531738281,0.010662431828677654,0.009735564701259136,13.815302848815918,1.0,0.031099675223231316,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002100.pt,d996f8392b3121aafa47ae145a2c53f437f2f83eb5279705a115c35870e80309,2e1e8b6402991c12aa12f7428f2e0e9369797cda0fd18980df0482e6487c4d5e,b89eb306a6cba9abd05eb7899001b6aef2a2c554422bf6a1269666a8c1ea512d
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2150,0.001,48.65261459350586,0.0073581477627158165,0.006132683251053095,14.660928726196289,1.0,0.031099675223231316,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002150.pt,86468e9a35819dbb5d82ac01f9d4608ba7a984cd8c11a281776ef05ec5f90e5c,1754a91c4b4eed0135344df68322242bb695e80c2e19a25d06b295ce045a3917,f8082e8f4d88e7c84a1aeb430032a6855a3a7b62d81c7480ccd56a859680d1d2
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2200,0.001,49.51390075683594,0.004957531113177538,0.0037860958836972713,15.543800354003906,1.0,0.03132341429591179,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002200.pt,60b25e57c228cd58195fd2203d18232446bb62f3979c19cf50c90b95dccd7edd,6c05dfb59f843ca5bfcfce7f52b27d8304c99afe0834b287aa3f2e32d43652a2,44b23739fe47b943be26a3b9dce029c75eaa25e0ba3a9b1052a65a38ba450c83
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2250,0.001,50.36322021484375,0.0035906299017369747,0.002307567046955228,16.451580047607422,1.0,0.031770892441272736,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002250.pt,87ead04e7f1fe6719db2b7030faa2c4b6889c8da58782b2f6aaf491460c9d8e7,74ba985fb2efe3edc99b6b65ecacc5568db0ed5c56c4a7ad12cf0c938e0fbb08,55184a98302ced340f77e1b807ff48a2bd58864987bba1264d84ec7754881d87
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2300,0.001,51.179813385009766,0.002069044392555952,0.0013966963160783052,17.368581771850586,1.0,0.032330237329006195,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002300.pt,734756f2e9de2fd0458cf316f48e6e3651c82d01bd2e0312fdac13450502d2f0,d8fedb0c743191eea2130144d324ec66c3539924f9a0533e7974f48b50b439e3,f2eef6251907221b2929545b618e6f86ce3343ddb4f16a01b353495f255b886f
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2350,0.001,51.96033477783203,0.0016265562735497952,0.0008412480819970369,18.293203353881836,1.0,0.03221837058663368,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002350.pt,4bc8ad33b80796ba7a8ee4f816c6a81247dfcd87a974092db2eb83f078f15bfb,7bc8600834d841e58e7ca2cef826b186a53be7610d941f0b315eacad981502bb,9263ed5d64ad5f71155ba58753ca53e89d6a12c233788363964c74aeb4410fe5
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2400,0.001,52.700439453125,0.0009578375611454248,0.0005031574401073158,19.221094131469727,1.0,0.03277771547436714,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002400.pt,e36233b47848c42c1d10530baa86178bbcb5b7d3bccd2257c65e40df7757c1f2,90797db26aa3099cf04d2f75bdf36d3a9c8685d6a8c49e0fa84ed33c34134f60,1ada159fdf4416fbe02f864f0707349373b528212bc7344819b4d66e13731657
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2450,0.001,53.392452239990234,0.0005956767708994448,0.00030141277238726616,20.1427059173584,1.0,0.03210650011897087,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002450.pt,e2301cecde3683004586a993bff37916e128fb36581dbf3300412b57d3b9b55a,070e56addd6309e5c7cf087b28755fec2e2d667fab42e2b14844d6673715e1ee,7d47c7eb39c8d4352f9659eb6ae6aaf3d744ee5dc889c374028f5a94098816ea
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2500,0.001,54.03151321411133,0.00032312958501279354,0.00018042113515548408,21.062946319580078,1.0,0.03266584500670433,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002500.pt,b458a7d7042aad043701c4d51a05358eb2604540458da8e935773df4cc397715,b0139880faee71d3bb4b24a31f092e8bcc61c96ff4e9310690b1fd511d06fc14,d87fbe3663ebb2440a032c5512213a8461beb6b0a7322189d372b250a1eaf6ee
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2550,0.001,54.61151123046875,0.00025351395015604794,0.00010805850615724921,21.98350715637207,1.0,0.033560801297426224,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002550.pt,aa4d71c0131bca8a13bf1a6a42c0fe14ce9a6c9edc13d7a93b53b817ec8ccafc,9ccf84081e015904f3a69a1a89d7be8829fe7fd58f0af65f21a3c25537181ab2,4ee5ae13f8f6c58cec9f5f22de0bc20f13cac9d1932c08e5bd1d5833321209b4
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2600,0.001,55.129390716552734,0.00013096015027258545,6.467714410973713e-05,22.896265029907227,1.0,0.03311332315206528,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002600.pt,7b3355150cba604fbdd4561b4b7ac94a8ab26da9fa90d0569d292eaacac576b9,384c79b8ba44a0d5e0cafda76f43b6701768b2807b0c07bb7038f35e0dfde5b7,7382d72e3b75d9e10354c6a549a2fad320b2062d0c55a8132bb555aee5bbab07
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2650,0.001,55.577266693115234,9.701339149614796e-05,3.88101652788464e-05,23.795255661010742,1.0,0.033560801297426224,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002650.pt,46e73d1c438961b8b16e7b8fbc16285f3c322aadb218d2240e95ea1149766d07,71f975ac975d0a2dac78cfe3138fb43c4fae0b00f2f0426137538d5acfddf49d,6ff14842c0e30dda747ec8df71ac1fa34488f0fc7358231b07576386d7e8360a
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2700,0.001,55.9466667175293,5.455835344037041e-05,2.3350150513579138e-05,24.680374145507812,1.0,0.03378453850746155,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002700.pt,e6f507e2ac80aa09ec5692898e1ea02d2c203bc23eb32d3502f9dcb2828a3857,b705ec54db2f60c31787791cc48ee2fe328be3c60898f4378a2aecd26e3795d6,5b8e0a7366ad87d27d247cdc1a5de7311801efbb4d16f067dd72d176b27d86d2
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2750,0.001,56.236793518066406,3.3496115065645427e-05,1.4131851457932498e-05,25.54932975769043,1.0,0.03389640897512436,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002750.pt,5b8d064503a443a5f5c7229a00b6222e4a0c18c283c9e675ba8f80c7add2858b,55d8643ba6af5a896a6dd038cc98818ddc8cfcc193b4c526053cde9359056cce,a5026cee5961cd588fad64fa790c7f911244af0fd3122afc3ccdae5ec8cba6f0
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2800,0.001,56.449466705322266,2.115584175044205e-05,8.61144235386746e-06,26.393457412719727,1.0,0.034232016652822495,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002800.pt,8eea1629fd0c8426c3202d31fa7221fb174eb68dedd77f41c9c882186831e1f3,b5cac9f8179646556ef1559bef75508251537d0976154890ff14e0a87111f175,2e3c4e99736d3895fa112c99b45c39471c79111b0ea2e5dd79ad823b1a0ae156
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2850,0.001,56.585227966308594,1.3420070899883285e-05,5.315252110449364e-06,27.203773498535156,1.0,0.03389640897512436,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002850.pt,67861c2162023cc42b6cc57fc9fa1bb4ebd3dfd768f02b32f24fe3148deb5e2a,b001c32b82baa33d5dae05e4772938a9c9e9e42c90a317a670ecf3314c64c047,354bf39615f5c7d08ca4e0d426ac1eba275d54521bae9c5091e25d118d7056b3
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2900,0.001,56.64688491821289,1.0638182175171096e-05,3.337180487505975e-06,27.96603012084961,1.0,0.034343887120485306,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002900.pt,74d130dd07f45017813baaf2c68d457c80c35a10f3b48415923cc3176a59f20d,1b22b16bd91b84d15add301803066f2cb6ab614925d2c5115e272981c562b116,6069061904eb753f0619a7c197dab4a1ef12daef604e446052c61930846f99d5
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,2950,0.001,56.635223388671875,6.014316568325739e-06,2.1457642560562817e-06,28.66739845275879,1.0,0.034903232008218765,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00002950.pt,07c23018a7fdfe2aef49a2c2e51eaa5dbb7613a8e1a8b7637ba7cc1a8b81fcf8,72d30413af59aca7315d55db2fffef44f88073847464f7220b7bd3801e4b8ad6,aa8000a65d40c1a54775b2c74c47fc3ac9338db17f42f560a962903d488a31f6
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3000,0.001,56.54910659790039,4.782880296261283e-06,1.4259913996284013e-06,29.276628494262695,1.0,0.034903232008218765,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003000.pt,441b434485f3e78fed5fdc0fdae0494126df2a54b66e18979d202256c28c7c8e,2830900424fb76953235daee04ba03ddbc3b5c66c9c75a8e8f44dc1206000e37,5062052aa85787bbc923e8edf8311d18507eff87164a953c62a26e028b8a8fcc
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3050,0.001,56.389915466308594,2.748092356341658e-06,9.852686844169511e-07,29.780054092407227,1.0,0.034903232008218765,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003050.pt,c37ea0595994417c99dc8e855286b39192fd2692ee57ea7569528802f4607dcd,46c464357b3e5691b70f362cce62020235caad3ddf39114177fb8f96b90adff8,e8bd48e84912309448eef66793fc0a58dd081e971c535a71466adb786c457ccf
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3100,0.001,56.16651153564453,2.1416506115201628e-06,7.132016435207333e-07,30.164081573486328,1.0,0.03445575386285782,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003100.pt,d1db7dd53edde1926cfe7a8934d8eaeb6925ab771045886caaec2f420cbc18a6,a39a28b84506448ce19033b1ebc89e6ab6c31bd9c342e4c093b2309efa64b7f3,86aedf39eb8f603db332295c7762b629654df3a2b1e3c3a22ef8e7af071c4e64
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3150,0.001,55.90143585205078,2.3758987026667455e-06,5.430520673144201e-07,30.474910736083984,1.0,0.03389640897512436,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003150.pt,cbb8c8039014a5d58e2d3c9efa3a3b1e1141d38ea25f940e850631e39c835214,b57ffcefc91300befc834d39b1dccede9a432ccd09f90ed4ff127adb93cfe064,402bd0a0c0047456a519e239f1a883101ff6f94293ac80605d4bed069ab65eee
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3200,0.001,55.61072540283203,3.76766888621205e-06,4.4147020616946975e-07,30.703941345214844,1.0,0.03400827944278717,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003200.pt,8845c45d0ff4d2e22a59c536ce0c40df1019702e81f49b21f3aeb8b532aedd06,40cc0f39feebbb89df613a9cbaca9fd4a47f877666b79a7aaacdf019d3496dc4,7bc87fbcda690c128bab22fb8910d527c154dc8ec70b7616f5c481b334a6cb39
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3250,0.001,55.304718017578125,7.3555247581680305e-06,4.077838582361437e-07,30.7586669921875,1.0,0.03467949479818344,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003250.pt,6951a16f6bfcecb3f783e4cc4b9892a4dc918cd95d0c251dcdde61bb7aa35d2f,735b5d3cac50cb0fd0d1cb4552d1529128483c753622683617a8f2c8c76318ec,994cd3e81d13efbfc63692adf8c2da74a508e11797248f9fb7ba8c3168dcdf00
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3300,0.001,55.0445556640625,7.578694749099668e-06,4.034517075979238e-07,30.685291290283203,1.0,0.03378453850746155,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003300.pt,4a9ab9c49ee9594e6d543495650b80ce4a093e632eb9266ddc4a214e310c2e27,ea3b75a7f071bb94147cb1f8e52b8cdb8e95900576b3a9c5cc15b92dbc737940,7119e697ea96e4e893bf47a7eade207b4c2d34f19124453714ee202556d97ea3
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3350,0.001,53.54654312133789,0.5365180969238281,0.0049314904026687145,26.869829177856445,1.0,0.033001452684402466,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003350.pt,c6852be8d4df034742c4fb04b5dbb04e0c113f136ad99a770418205a3129f875,e9c13ec4a200b53ff17095caede70292b2bf51d0e15da6a0ba426275107aa49b,c272753f127d89599aa3b92c40e67302276f4c71f9c42bc76733d13d504a99f5
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3400,0.001,51.12227249145508,0.008411859162151814,0.001057645189575851,19.666736602783203,1.0,0.03725248947739601,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003400.pt,e82f3d4231c1d82ed91e7e1e9c82bfe00aa2d4674adf521373f23e0e2b2ca51c,791da53b872ef7b5bd355302d234988acb00ae7868d4faf92d42ac3de0a2e02a,2e9593144d9ce98b6f16f4bc800f6f3ef549e8a9ff4e9a4ed6200d10efbe9909
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3450,0.001,49.41353988647461,0.008179910480976105,0.003917231224477291,15.31160831451416,1.0,0.03602192550897598,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003450.pt,9c3d0e3628801228eb796e90bc9f2a35853d4f34441ca95951125a0b2271a43f,9889064ad61b5d671c89694ffcc5f3042fb2aa016942dd88fbac092a4959df94,7ef5e97d4367a86b4e80d2e8b5dc769b067562eda76d50159cfe340c7ebe20a4
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3500,0.001,49.18651580810547,0.01108979620039463,0.008722218684852123,13.2583589553833,1.0,0.03591005876660347,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003500.pt,8d9e01945ffb4cf782036bfdb51126c27efab5bc578460f9dfabe3f286d27a1e,7888c931d63cb0b52bc19d804fc4b8dac5a1737a60d0922596b46962c8fb8229,49693346ead6f80973bc5f99a7388cea69701e268713959f6cdf3c43856784e2
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3550,0.001,50.123931884765625,0.010221544653177261,0.008464640006422997,13.243795394897461,1.0,0.03535071015357971,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003550.pt,2a509303e469a8e4c7759af217ae5ba92e80bf84a8738be20c653994c2347d87,bb03d403172ab87eb4dfea5d17295e9be2b7e60a8c7c0d6399e5c67a6e3d6bb6,b3acfffb1767401ffd9ea54f56b52b17963515da04baa63e421203106d9c9077
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3600,0.001,51.27537155151367,0.007081112824380398,0.0055037615820765495,13.990029335021973,1.0,0.03479136526584625,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003600.pt,779ebbeb71367c2b6325f5b9ecc91b62e8921bd46c4aa40bd7a83df3d57aa253,2bf36f36774927f1c34774ab6c94fcf18394f67395ec5049544c71ead180dbe3,dcf53c544a8d5719c0d5c58169b3906b5ee8b3c8b8a3690600e327ac10530697
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3650,0.001,52.35304641723633,0.004622381180524826,0.003415753599256277,14.82851791381836,1.0,0.03546258062124252,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003650.pt,fdc3c91587bc5e2dc7ae55446cb1ffc735bd070535304928675baf6344b3ceda,1087b2f687e802c1c82a6b0f2e999a4fde59e9e5943fe6fdefbb63a3027e57d5,463ba4d1120fd4f8a5e1a105868b27f29422e4b49cb78e95c1143124e7d26a1b
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3700,0.001,53.36089324951172,0.0032659450080245733,0.0020898988004773855,15.698163986206055,1.0,0.036916881799697876,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003700.pt,e5208e3c56a766b861d1473cf7a0e62bae617c287cce67ba36aa23bd74ab3481,7e40b78352a0030022d37e6e891befbe3b55cf1281556ba2fcc04e9636917881,c6a25fb30cc5126482138466b9426c81bcbabe9c8c14aa77c061ce83ce311470
0.25,3192,frozen_25pct_training_prefix,92f2ccc479341b5a2f7f21f860ff759772f7416085878a33ce37e96445a0541d,stage13-no-generalisation-training-s0-676186058f2a,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,3750,0.001,54.300453186035156,0.0024289449211210012,0.0012666727416217327,16.587366104125977,1.0,0.03646940365433693,checkpoints/stage13-no-generalisation-training-s0-676186058f2a/step_00003750.pt,a03c2c2165b43a4196c036571390852aae75a0ead525cc83edbef20753611bc4,f15ebfe1535bf2a69b8f2d95f9aa332655ed8823aab5d91a82dacf43c2a5cb87,959792b9babfe7c4e85c15c51596d47235cec33ef374a4772cae50d297c652b7
