training_step,train_loss,test_loss,train_accuracy,test_accuracy,total_parameter_norm,embedding_parameter_norm,positional_embedding_norm,attention_parameter_norm,mlp_parameter_norm,unembedding_parameter_norm,optimizer_first_moment_norm,optimizer_second_moment_norm,checkpoint_path,checkpoint_sha256
28900,1.014087138173636e-05,0.0001154770070570521,1.0,1.0,36.69087038046072,14.13299102886758,1.30711736785462,23.52659632836906,23.606875862859063,5.829635943856631,7.024173418929811e-05,4.348019698708559e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00028900.pt,f636365f76fe90c899b2ca3275140e01a419edc289a995275df4943040546a69
28950,6.086343091737945e-06,9.258872887585312e-05,1.0,1.0,36.99991817152698,14.220642401627092,1.2999861020627672,23.68059382144758,23.890328644559975,5.793011655237464,4.3962398071290086e-05,1.583646426516179e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00028950.pt,8c76038d7a3cbcd5192c60babcbe353e03a7a03c5d6bbe1146b066739ddeccc2
29000,3.68375390280562e-06,7.531283335993066e-05,1.0,1.0,37.25605305626814,14.301113484310124,1.2956439040565633,23.78830023533149,24.13995392163515,5.761279882915751,2.757142513230035e-05,5.768063160479797e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029000.pt,743e03cb78e5651c4486f7a1ea6af54fb771e179e1ea38ede12b70901c0a1d7c
29050,2.2607005121244583e-06,6.307930743787438e-05,1.0,1.0,37.45191260880432,14.374317881664599,1.2945646774091444,23.848319266895338,24.346053766628796,5.733775364192977,1.7320090050803515e-05,2.1009054403276112e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029050.pt,1b055757ac1e95cf6213ab742f3bdaed96a925f47ad06eb7ada1dc044ffb94b4
29100,1.414664211552008e-06,5.3305418987292796e-05,1.0,1.0,37.5813133919969,14.439892361556549,1.2974876219581355,23.861539975799378,24.498207277935183,5.711908689366776,1.0975663134018904e-05,7.652228257733092e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029100.pt,ef8bd702a85ad8e2e67e3d27e464cb3d2eb2af06c7d38bcb5478809c5b0c1df3
29150,9.09505843083025e-07,4.454564259503968e-05,1.0,1.0,37.636936405559396,14.496675030911481,1.3051173128009117,23.828491878879476,24.584926519280582,5.697931788276021,7.039918127297871e-06,2.7872482355085663e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029150.pt,85c5f726e5319ee6eefbdd7015f515466fd1b06c493ffbb8ad3d01a6613dbfa1
29200,6.064102535674465e-07,3.9576472772751004e-05,1.0,1.0,37.61478530024391,14.543059822174728,1.3186110280006191,23.751125312895343,24.598593965037935,5.694380604005072,4.618733575374668e-06,1.0152459709395674e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029200.pt,264b01745b186c89f6e113b150f81fb43e78f835b055cc63fdd3a8b1d59f4497
29250,4.225856002904038e-07,3.486173591227271e-05,1.0,1.0,37.51391454791658,14.577029023026197,1.3386947306080474,23.630837839588025,24.536788527891698,5.7045085436957885,3.1662902227801847e-06,3.698155755762611e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029250.pt,50ac1a11599eb58fdc0ca6a1ccfcde0601a8791b83b9ebc1db6b0a6ecb66c4ee
29300,3.0555531793652335e-07,3.150452539557591e-05,1.0,1.0,37.34040981937855,14.596370077832514,1.36725812870941,23.47166395813239,24.40430044150635,5.735320587096902,2.290835965811348e-06,1.347231402095203e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029300.pt,86e15587e85e7a8f9c2297e47bf6f9cb4ee2c2998c9570848fbbc58a0e4c99a3
29350,2.3238024482452602e-07,2.772963489405811e-05,1.0,1.0,37.10954544049359,14.601242341903886,1.4068338053189797,23.281830554374164,24.21414997897073,5.794325702839371,1.8494615692939398e-06,4.9094272147077856e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029350.pt,6b084c549857d2b4ae33f614bf3f882673466aa7c980571615662313dee5690f
29400,1.8248665867304226e-07,2.616914025566075e-05,1.0,1.0,36.86664774105238,14.60334513701206,1.4619206845702322,23.08552658153984,24.000926658200857,5.8965071343004105,1.679356453771616e-06,1.790793764881208e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029400.pt,74fff1ae255afa3d4e027b8feba707989196aa7def96ebd8fe5f4072d13fcbcc
29450,1.481867855090968e-07,2.9114307835698128e-05,1.0,1.0,36.707499282127195,14.635785356961218,1.5462807824133686,22.93685629395564,23.83020403373606,6.071680602205958,1.7089777063173588e-06,6.554827990121613e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029450.pt,d8c3674108a290ab20c823fda524e0fa884d904d44dea3e09df61fef1074fe4a
29500,1.3642147678183392e-07,0.00018355206702835858,1.0,1.0,36.83766164871344,14.772400109451338,1.684729060553242,22.950337829282226,23.837003481728622,6.405502109731713,1.8910600257326567e-06,2.4260208967834334e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029500.pt,e694e629d808e1c612e54e2de0bc9c06f96664b64fa9c96a9a54e05ff313df58
29550,0.00011740431364160031,0.0030930950306355953,1.0,0.9995525479316711,36.33161044341649,14.732172722953488,1.5942855253808976,22.44421769071604,23.53973057234528,6.522686162152673,0.01854736011764827,0.01274486208006794,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029550.pt,3fa6a396eca56a153e45ac73846192ba0cbac35d7d8bd7fca5311a77c868d38e
29600,4.5437878725351766e-05,0.0005166183109395206,1.0,0.9998881220817566,34.69000129733892,14.077040259389072,1.506774702942513,21.42742967871638,22.45974233027294,6.2759851307104055,0.0011688532263090055,0.004641359461680732,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029600.pt,06e8172a527610da004f79c1fd618f6fc3929c1373b63bd28852762daa6ee34b
29650,0.00019439718744251877,0.0008869278826750815,1.0,0.9997762441635132,33.353781921545576,13.49714266401052,1.4591836715235469,20.726836971873002,21.47842487845179,6.103129137764319,0.0011892555936033392,0.0016902618260670136,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029650.pt,f987e8d811b58a6ae301d727d2e89e51d2e66ed0021245c175cc0fc36e683d3c
29700,0.00028412591200321913,0.0009708263678476214,1.0,1.0,33.02556029023908,13.261498466085568,1.4664242288712346,20.88783323077245,20.929326487592668,6.191252425672509,0.0010702539020143837,0.0006155484630390224,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029700.pt,7d3535d218e671d6653e7499122dcfaff75da27835c7cf8f4537013fed23e43d
29750,0.0002087158791255206,0.0007544345571659505,1.0,1.0,33.30081430181187,13.287542954260807,1.4682137942341131,21.3698021275784,20.81893939931046,6.335069295030395,0.0009051147484238064,0.00022416962479526704,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029750.pt,f3a05fe8d080d9ac1bdfd87a5d47ce526bddf1f590484cf98584893a156d7c5e
29800,0.00013239977124612778,0.0005963602452538908,1.0,1.0,33.67195773400288,13.37159536998472,1.4577468872944859,21.813829124791027,20.873903535781636,6.427531330749345,0.0006330915947833611,8.16394649645425e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029800.pt,2ecd06b6092408b404d780e526225dfe6126ce8ce897cda142a225851c205c77
29850,8.133141818689182e-05,0.0004779281443916261,1.0,1.0,34.05151633367792,13.464765053592663,1.4448770288497277,22.208700574374653,20.997122256255988,6.481718352365854,0.00042639965880889534,2.9732658324795928e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029850.pt,4110ba30dd982790096aa8f0c482df65f69d0a977961531d08748d9f628a3b02
29900,4.918408740195446e-05,0.0003987103991676122,1.0,1.0,34.42268038626692,13.557993857987416,1.4327025295043754,22.560493732751468,21.158274229415444,6.511577777401493,0.0002804508150915005,1.0828743843444104e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029900.pt,fb3817e2b12dfa49d87188e53b60b52ec16825e6d0226359cd879f9eaf2094ab
29950,2.95025238301605e-05,0.0003504901542328298,1.0,1.0,34.77650325199137,13.647769195985468,1.4222712584322366,22.870782834243524,21.341395539775018,6.526319624417504,0.00018106531753117898,3.943961220953338e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00029950.pt,cd34cfac9c39eb6a56e3370acca90c7b7e291021c218c9624f4f46a751f6df73
30000,1.763970431056805e-05,0.0003326588775962591,1.0,1.0,35.106525225777446,13.732585490451171,1.4139907817874684,23.138623198446464,21.53656850287238,6.531858299597352,0.00011530244919716906,1.4364687785446146e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030000.pt,e931e0b604df04d5bef75f691e569e9b519d32c08ad2b749ebc81566c53ffa88
30050,1.0550800652708858e-05,0.00033634595456533134,1.0,1.0,35.40600530864883,13.811765168556109,1.4079724004388086,23.3598484652975,21.736715255059718,6.532278175577362,7.279384873092019e-05,5.231999531291475e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030050.pt,0939560a1083efdcf96aa63adee02f01d5d105ea044fafe1bae20ff0aa9b12b8
30100,6.330365977191832e-06,0.00035716890124604106,1.0,1.0,35.669722901543054,13.884813890810372,1.4045346140510713,23.532541938687064,21.935229198467876,6.52943699892826,4.575345302410754e-05,1.9056644709119122e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030100.pt,9459e63aca148149cfa0f4459b86715b14e125cd350371d776169085412bf6c0
30150,3.823836777883116e-06,0.00039719499181956053,1.0,0.9997762441635132,35.89185655248393,13.951153886401602,1.4041097769079058,23.65459255721368,22.124915288491703,6.524379065144373,2.871400089192901e-05,6.94115994256918e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030150.pt,3eaeb145a75c0ca0010be1bf17367ac1bb42e4edef183668f06470972b1782ad
30200,2.3414349925587885e-06,0.0004414464929141104,1.0,0.9997762441635132,36.06632258464001,14.010224976108244,1.4070828863856275,23.724640942833286,22.297637616983593,6.516909350628161,1.8068603130021675e-05,2.528277437682252e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030200.pt,279271dbaf926178148e7b9b320f83479c0224e4a3a03905a6c7527b337d5d38
30250,1.4582377616534359e-06,0.00048484711442142725,1.0,0.9997762441635132,36.188701112445834,14.061421198585236,1.4141544600625744,23.74482368696965,22.44370857066626,6.50860837005334,1.1422171731029145e-05,9.209267945723615e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030250.pt,8c3ac2ccf532fcad86c2ebbe29698aa5cf44647e10bd89eb782aa38e0ddb46a6
30300,9.330980788035959e-07,0.0005222304607741535,1.0,0.9997762441635132,36.253329168056915,14.103638795776803,1.42586381772486,23.71676063287068,22.552497159065314,6.500638263471932,7.311710040636348e-06,3.354550966847436e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030300.pt,4081969c85ca53bb0581924576b388e83cb18a2137b599f5fa6e5fb45b42306f
30350,6.168680783957825e-07,0.0005537423421628773,1.0,0.9997762441635132,36.25708631889541,14.136038255339388,1.4428722665598963,23.643371221476155,22.615326424526828,6.496526641011957,4.788635062109255e-06,1.2219577272593149e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030350.pt,b0a571c4cd1cb7595ebfcd4ebe144c27006701ed403229af5967be031001226c
30400,4.262894321982458e-07,0.0005708157550543547,1.0,0.9997762441635132,36.19680124017498,14.157575473074832,1.466460371031369,23.526694850840663,22.62423790180441,6.50072761182174,3.261394615404765e-06,4.451425539299308e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030400.pt,51b056b31c8336abf8727cf439dc15cf29d0bccf1fe0799468ae25c271c26ad7
30450,3.0919693472242216e-07,0.0005896989605389535,1.0,0.9997762441635132,36.08240830934641,14.170835508600577,1.4981615177875918,23.374029185719376,22.583414007916737,6.521295410374014,2.3985198966691172e-06,1.621783467243579e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030450.pt,f6ec4964dc5bbdff519f318ab26550ac8381aa2a7e8d8e57dd973a5a9c5314d8
30500,2.3241130975293345e-07,0.0006181312492117286,1.0,0.9997762441635132,35.92952443890847,14.179035024986488,1.539637784362817,23.195197765347036,22.502791683367775,6.5667628814115,1.9274188340019684e-06,5.910551961449385e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030500.pt,bea2ca633d9c2e7f1211334a8dcede3b1d741e0c8370be27a43b89bba50840cf
30550,1.8065026097247028e-07,0.0006620129570364952,1.0,0.9997762441635132,35.768317244365974,14.189664037854506,1.5951756850178958,23.007527877571146,22.40245129500023,6.653210086738868,1.7441881400471572e-06,2.15621524840779e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030550.pt,dc1e3279e04b510ee3971714db20de281573580b2e81d3c80faed4c86f5dd5c7
30600,1.465371326503373e-07,0.0008788820123299956,1.0,0.9997762441635132,35.69536092164136,14.236374089914646,1.6757764038736473,22.865198440817792,22.347935427610153,6.813860867955772,1.7676788824169118e-06,7.89323526418389e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030600.pt,9017b70920fbf61d5965097a239b98dedea311220c9ee8008b015b45d23e066b
30650,1.4522987612508587e-07,0.0014162989100441337,1.0,0.9997762441635132,35.95123336982654,14.406497477205368,1.8074827642545213,22.902152960507767,22.498313063300973,7.141030484960413,1.9940928515494107e-06,2.9259533891881625e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030650.pt,49fd803c7f481830fd14bb726d7998ded22872ae67583da7da918c19b2291772
30700,0.00029073964105919003,0.005090192425996065,1.0,0.9984338283538818,35.34466558253842,14.374170247712417,1.7260150617835301,22.138015368864636,22.287840580368247,7.267043733854553,0.04335329551985744,0.04895212370455882,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030700.pt,086f87eb28590ae94d1ae844111b07f35be41f73b944b3c1af7c96c4ed1cc1cc
30750,8.543066360289231e-05,0.0006437248084694147,1.0,1.0,33.782381483938025,13.736720063166386,1.6369380074241888,21.172060577426944,21.277853143344274,6.9906416807335265,0.0037389356825831602,0.01782782107369248,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030750.pt,1993eee969efcc69e336c08e38affcd3f2989c768eecfca07014184899b6f0e2
30800,0.00031215744093060493,0.000932446913793683,1.0,1.0,32.45488169334407,13.152842013553794,1.5732399272502244,20.439403794505534,20.34102228366292,6.805923435320241,0.003911090069858774,0.0064927239959591205,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030800.pt,b9b8e86bc82adf9a658fb238f6ceb03de5c74e5542931f1098d6a1f5b77c5a29
30850,0.0005509851034730673,0.001331432955339551,1.0,1.0,31.98484678929484,12.84709021329486,1.5459729045687294,20.431794284159302,19.785449887496032,6.831575224181144,0.0018592796536450642,0.0023645108238238557,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030850.pt,5232dfbee25d2b0fc5d9e2202a3d5201e987f2d641929977522a5e446ac40fb4
30900,0.0004961295053362846,0.0013783215545117855,1.0,1.0,32.2877600073432,12.871340914550474,1.5275006227263572,20.885327210823792,19.75550762637569,6.929487493445359,0.0018830170926867403,0.0008611179610585676,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030900.pt,70503c71a0371fb07426274334869b85fb0cf59ce7d5a4740d4f73b3b36801ef
30950,0.00032561845728196204,0.0010686438763514161,1.0,1.0,32.794840239216164,13.025323425097175,1.500090853271681,21.345089032979356,19.982125970427845,6.978111441887005,0.0013879402430570591,0.00031361750398218934,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00030950.pt,8d83445f4c1d21adfd560836c605f2f5dd2d022ea1de83384177523dba1fada4
31000,0.00020090288307983428,0.0007967996061779559,1.0,1.0,33.29561608176724,13.191482559444665,1.470838165174824,21.742672181312123,20.272466127358598,6.978738909807706,0.0009425757927047915,0.00011422261434554478,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031000.pt,12b0eef4304a74f14d3e49069a24cc69dc37c0c237080c99089203541cd1abcb
31050,0.0001213841896969825,0.0006011675577610731,1.0,1.0,33.77685828051854,13.352519661120516,1.4435848790158041,22.100233540590924,20.584420505639468,6.95440483413572,0.000620018838530923,4.1602265864465716e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031050.pt,28d21a015df7a137913284ca33d6d65eff5e0f4cca4bd576c5545fd821ee94e9
31100,7.263621228048578e-05,0.0004658722900785506,1.0,1.0,34.23457476723037,13.504634099404358,1.4191414099307174,22.4239093728787,20.902981495821308,6.917417004575176,0.00039918706419298574,1.51528095426184e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031100.pt,3b2b0f9ca004d8f2437acf7d878836b025a9dd19a221e3254ed03196a6c26037
31150,4.328955401433632e-05,0.0003724830166902393,1.0,1.0,34.665635144476596,13.64672709238385,1.3976826631960033,22.715004809534598,21.22002768067666,6.8744864930484395,0.00025333112448063205,5.519229225768851e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031150.pt,c737eab33c61976973337bb3180477e14cf67df56784ff60f76d076aa00b5d3d
31200,2.575880898803007e-05,0.00030748703284189105,1.0,1.0,35.0670234930714,13.778483029147667,1.3791810370225974,22.972890506970867,21.530299712800307,6.829340947554688,0.0001592881192365061,2.0103469771829474e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031200.pt,f06c4294cbae3a8c958bd66cf240eef2bfc8f21a7ac2a20325c216635179ecaa
31250,1.5338624507421628e-05,0.00025768144405446947,1.0,1.0,35.434367089211605,13.899938639113063,1.3635022121543379,23.19436813068111,21.829542438623566,6.7837528329179095,9.955304024791592e-05,7.322674681707418e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031250.pt,07507b920fbaa0e27617759b8f62babcfc2d01f7e7c58600d69d63ec0b753f6c
31300,9.159572982753161e-06,0.00022595904010813683,1.0,1.0,35.76316097715296,14.011116373162464,1.3507031091232968,23.3760302475975,22.11351541544567,6.739551023674548,6.202364107955008e-05,2.667311673007501e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031300.pt,b0151688763a2d3cf5b5885d7537130762924ad314d502ec58202950cb4bc349
31350,5.4988950068946e-06,0.00020502314146142453,1.0,1.0,36.048230265640484,14.112281190650299,1.3411063056743902,23.51492685316215,22.376880850382946,6.696512320285496,3.861300309409485e-05,9.715890757089136e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031350.pt,87511c012d0be758079f81ce5bcd3b9b61dc33b5670648ed19d8949361921f81
31400,3.3339410947519355e-06,0.00019467619131319225,1.0,1.0,36.284103597363696,14.203535372384518,1.3350968775788261,23.608384360532227,22.61325462837099,6.655687501299766,2.405044596311612e-05,3.539126929506201e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031400.pt,3c164538fdee281eb3f84d1a6abe7d899356513acf1c303c56869572ee1226c1
31450,2.0465604393393733e-06,0.00018486780754756182,1.0,1.0,36.463869533151914,14.284220208140336,1.3330646457691913,23.65451366214735,22.814094710584186,6.61655793974925,1.505869921552986e-05,1.2891841568853123e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031450.pt,9f5bea4f5e38922c0d8a2ef15ea2092de194d53f657624e81dfec6572bb367e8
31500,1.283783262806537e-06,0.00018213731527794152,1.0,1.0,36.582694250454544,14.354047854706675,1.335857921023776,23.654326245388233,22.97047241355631,6.580316055985053,9.51087899691681e-06,4.696119656662677e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031500.pt,43500f2c8644bb4c3c573cd77e6171d28bcd798dd7e46d997731f772235cfefd
31550,8.278025234176312e-07,0.00018169776012655348,1.0,1.0,36.63430823683049,14.4113392141825,1.3439163228795075,23.608239389848606,23.072523585100615,6.5490013962852975,6.098474990935422e-06,1.710689875991531e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031550.pt,01383c68b0944b0c3358aba4adeb151d2c79296c150bf0a788dcff781749be50
31600,5.547115051740548e-07,0.0001710584620013833,1.0,1.0,36.61501409578554,14.454183228090951,1.3584507372679124,23.517843148781434,23.11288362088205,6.526570339362085,4.001925521294332e-06,6.231819686518841e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031600.pt,35ca99cf1a4d887768dea302c2b5a27173ca10b6485356b369a3f105d6c4ec5e
31650,3.891883864071133e-07,0.00015877974510658532,1.0,1.0,36.52844181602424,14.482238453009264,1.381172788863558,23.38755010382138,23.091632946674995,6.517912290099463,2.757770461926898e-06,2.2702966418381365e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031650.pt,4a7c44fa75af642c2b325ae8334bdbcdabfcba152905264a9e9b31164e450839
31700,2.851061253750231e-07,0.00015861584688536823,1.0,1.0,36.384641556306704,14.49644886873461,1.4136626072670848,23.224371697279924,23.015614858265423,6.527380896843211,2.0558478992948976e-06,8.272259863733284e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031700.pt,bd858121b6a9a91adba9fd2206f44734266a373c5b671a6c45463775e17f499f
31750,2.1687989715246658e-07,0.0001537340140203014,1.0,1.0,36.19752568934284,14.4976824099665,1.4568290917911055,23.035485578514884,22.89581693039718,6.565340129762104,1.6885745050012856e-06,3.0155683724629854e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031750.pt,553a7adaf272efe4a863e11540492a405519b8cf86f03b1e3ea655a037a40641
31800,1.7202862068188551e-07,0.00019401048484724015,1.0,0.9998881220817566,36.0165727106369,14.500798895106787,1.5165330486598252,22.848360002071217,22.767419979607926,6.649624156633876,1.5583864103450743e-06,1.1009759904222484e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031800.pt,c5b5b4195c12ef7ba5f9ca28b3ed5229c19ada661feeac3ceab70e72b4f61fe4
31850,1.4161938111101335e-07,0.00041205898742191494,1.0,0.9997762441635132,35.93435258336846,14.537659988797522,1.6039858263112183,22.714790900670568,22.69296034473018,6.813896993370569,1.614834528714272e-06,4.0393018341368074e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031850.pt,9c5f8af95bf30d6a1cac10b9302b68afbc41933c0d813e416a732f70ba173f94
31900,1.467239059138592e-07,0.001400240114890039,1.0,0.9997762441635132,36.26906486884446,14.724385835844938,1.7595932240015972,22.81144702664982,22.88267043314606,7.18071293828378,1.9584687015756756e-06,1.5165757451646042e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031900.pt,5b7b1073345cec998637cd9512f00bbe7fe85354ed6ef21f816047728e02f826
31950,6.284307164605707e-05,0.001870577223598957,1.0,0.9994406700134277,35.260312616216105,14.521379804269815,1.6191376289802801,21.883869460983714,22.361407616683465,7.131709088781493,0.009411713845163459,0.017953559823156055,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00031950.pt,e8929a2436836ecee2fbe748ba6d940805a0c1f2e12a67fb92463c622e6f02cb
32000,8.541835995856673e-05,0.0005215451819822192,1.0,1.0,33.6809233311635,13.862223870399504,1.5415894233259293,20.934774425548746,21.325509053035805,6.842859872656126,0.00252204814108517,0.0065382842745911685,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032000.pt,be4658ea835c3422c3a9c452c0e2d14a9fc9f4b3b93001192ae042826f8759d6
32050,0.00027629113174043596,0.0008228340884670615,1.0,1.0,32.575695987706986,13.338743734755408,1.4960283566650987,20.432500213991744,20.458230175850918,6.707424013376273,0.0016517364011830315,0.002381162171694929,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032050.pt,101e3da00f76fb3865ae2b94f6d473ebc71d0481a01fa58994a1838a02751250
32100,0.0003732784534804523,0.0010517123155295849,1.0,1.0,32.506162690673186,13.184544003818912,1.4881547990990491,20.75854358630787,20.09588692350478,6.770672382478788,0.001363500457782909,0.0008671603734469814,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032100.pt,c08dacc1a378efa9dd890794072fe501b219517f35c32446e98f38b958981ec7
32150,0.0002666134387254715,0.0008956651436164975,1.0,1.0,32.99042243261634,13.293455183095707,1.4752769387237685,21.330414346690517,20.193357815143536,6.83500574101091,0.0011138434096515577,0.0003158040759203669,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032150.pt,1ae9444dd1baf3ac37122dc6cc6a908641d1d6695e3122717df987e22bacb0d1
32200,0.0001664042065385729,0.0007101913215592504,1.0,1.0,33.508428539120665,13.441252481004788,1.4541435667337754,21.815501096153515,20.429322787554955,6.838103812913206,0.0007572621043888196,0.0001150121025897983,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032200.pt,250a5a70fe45b9c30cadfd1b9de505a0e145c06b2bd4de358b6eb3684d7c283f
32250,0.00010121666127815843,0.0005516776582226157,1.0,1.0,33.998950153421006,13.585235831365884,1.4322929568646363,22.230557374095827,20.706590829039886,6.808665868028002,0.0004976349197086051,4.188673677276707e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032250.pt,9af28fafa357288286658a1557b53f145c5ffedb6eebfeaaa9165663c0a7e1a2
32300,6.087263682275079e-05,0.00043627741979435086,1.0,1.0,34.46139663202686,13.721145229103213,1.4121567308572136,22.595498390511146,21.00059302680839,6.763312044109769,0.0003219652467859216,1.525516052637725e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032300.pt,daa469cb07dcb3419068e5de53297cec5c8fd2694659216d6529e0e0992c0538
32350,3.641461080405861e-05,0.00035467438283376396,1.0,1.0,34.89443486786699,13.848298862511639,1.3945836889595393,22.916963508194794,21.299793966352524,6.71065572443254,0.00020595968214366417,5.556023848204985e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032350.pt,f9d58c3301db4fc5ce4f649c1fc81b78c8696aabe0088a5feef17dd2ff9099ae
32400,2.174576911784243e-05,0.00030257555772550404,1.0,1.0,35.294019834326335,13.966406468371902,1.3797179790680052,23.194389772474164,21.597015544114218,6.655291683623753,0.00013075506970383448,2.02356903033202e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032400.pt,3fde616bd714cd7bae88f132817eb2d10d8ff3fb727175946fcc161e4aa8136f
32450,1.2994073586014565e-05,0.00026389709091745317,1.0,1.0,35.65623607494433,14.075558583415171,1.3677445672606738,23.426135582664024,21.886714533266606,6.600226889863459,8.25079185786138e-05,7.370180651786487e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032450.pt,f2dd1f48806bf438332275561aab3bcd46c4555c6339fa4e7fe10f1f9c6e9ff7
32500,7.78750290919561e-06,0.00023934913042467088,1.0,1.0,35.97633182963118,14.175619216048808,1.3587791670714373,23.60940802514477,22.16394252414779,6.5465636345304725,5.1849467168460896e-05,2.6843796396879537e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032500.pt,918a74c38140f9e4dff139114bb5865994b8f0eafc9752da5660a69116eac76a
32550,4.692533366323914e-06,0.0002124490711139515,1.0,1.0,36.249309188854575,14.266507515463438,1.3531200512344796,23.741544335858435,22.423341547265824,6.494695721161992,3.2518350411796756e-05,9.777211093286932e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032550.pt,653ccc8a53851505549d281a68f0e0c2f6e55d6b1edd747e60c237277cad9153
32600,2.85985333903227e-06,0.00019738718401640654,1.0,1.0,36.469703618198004,14.347863216893716,1.3510153366531081,23.820645963022276,22.65780806384451,6.446194250484089,2.045518546228933e-05,3.561158117942973e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00032600.pt,cae306fb1f5a61f86931778c1f45e930d1fd3674deddbc23597dbfec5588508c
