cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,search_execution_mode,source_stage,source_run_id,circuit_i,circuit_j,member_i,member_j,intersection_count,union_count,jaccard_numerator,jaccard_denominator,jaccard_overlap,structural_distance,passes_active_cutoff,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C2,C6,2,6,19,111,19,111,0.17117117117117117,0.8288288288288288,True,stage18-scaling-24a9adb84176,0,3,7450,47
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C3,C4,3,4,22,100,11,50,0.22,0.78,True,stage18-scaling-24a9adb84176,0,3,7450,47
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C3,C5,3,5,23,101,23,101,0.22772277227722773,0.7722772277227723,True,stage18-scaling-24a9adb84176,0,3,7450,47
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C3,C6,3,6,20,105,4,21,0.19047619047619047,0.8095238095238095,True,stage18-scaling-24a9adb84176,0,3,7450,47
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C4,C5,4,5,24,98,12,49,0.24489795918367346,0.7551020408163265,True,stage18-scaling-24a9adb84176,0,3,7450,47
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C4,C6,4,6,21,102,7,34,0.20588235294117646,0.7941176470588236,True,stage18-scaling-24a9adb84176,0,3,7450,47
47,s0-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C5,C6,5,6,24,101,24,101,0.2376237623762376,0.7623762376237624,True,stage18-scaling-24a9adb84176,0,3,7450,47
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C2,1,2,14,113,14,113,0.12389380530973451,0.8761061946902655,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C3,1,3,23,99,23,99,0.23232323232323232,0.7676767676767677,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C4,1,4,25,95,5,19,0.2631578947368421,0.736842105263158,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C5,1,5,29,93,29,93,0.3118279569892473,0.6881720430107527,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C6,1,6,25,98,25,98,0.25510204081632654,0.7448979591836735,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C2,C3,2,3,15,114,5,38,0.13157894736842105,0.868421052631579,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C2,C4,2,4,18,109,18,109,0.1651376146788991,0.8348623853211009,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C2,C5,2,5,18,111,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C2,C6,2,6,19,111,19,111,0.17117117117117117,0.8288288288288288,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C3,C4,3,4,22,100,11,50,0.22,0.78,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C3,C5,3,5,23,101,23,101,0.22772277227722773,0.7722772277227723,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C3,C6,3,6,20,105,4,21,0.19047619047619047,0.8095238095238095,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C4,C5,4,5,24,98,12,49,0.24489795918367346,0.7551020408163265,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C4,C6,4,6,21,102,7,34,0.20588235294117646,0.7941176470588236,True,stage18-scaling-24a9adb84176,0,3,7450,48
48,s0-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C5,C6,5,6,24,101,24,101,0.2376237623762376,0.7623762376237624,True,stage18-scaling-24a9adb84176,0,3,7450,48
49,s0-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C1,C2,1,2,17,120,17,120,0.14166666666666666,0.8583333333333334,True,stage18-scaling-24a9adb84176,0,3,7450,49
49,s0-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C1,C3,1,3,26,117,2,9,0.2222222222222222,0.7777777777777778,True,stage18-scaling-24a9adb84176,0,3,7450,49
49,s0-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C1,C4,1,4,25,110,5,22,0.22727272727272727,0.7727272727272727,True,stage18-scaling-24a9adb84176,0,3,7450,49
49,s0-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C2,C3,2,3,17,129,17,129,0.13178294573643412,0.8682170542635659,True,stage18-scaling-24a9adb84176,0,3,7450,49
49,s0-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C2,C4,2,4,19,119,19,119,0.15966386554621848,0.8403361344537815,True,stage18-scaling-24a9adb84176,0,3,7450,49
49,s0-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C3,C4,3,4,21,123,7,41,0.17073170731707318,0.8292682926829268,True,stage18-scaling-24a9adb84176,0,3,7450,49
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C1,C2,1,2,17,120,17,120,0.14166666666666666,0.8583333333333334,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C1,C3,1,3,26,117,2,9,0.2222222222222222,0.7777777777777778,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C1,C4,1,4,25,110,5,22,0.22727272727272727,0.7727272727272727,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C1,C5,1,5,30,111,10,37,0.2702702702702703,0.7297297297297297,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C1,C6,1,6,32,103,32,103,0.3106796116504854,0.6893203883495146,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C2,C3,2,3,17,129,17,129,0.13178294573643412,0.8682170542635659,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C2,C4,2,4,19,119,19,119,0.15966386554621848,0.8403361344537815,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C2,C5,2,5,25,119,25,119,0.21008403361344538,0.7899159663865546,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C2,C6,2,6,24,114,4,19,0.21052631578947367,0.7894736842105263,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C3,C4,3,4,21,123,7,41,0.17073170731707318,0.8292682926829268,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C3,C5,3,5,27,123,9,41,0.21951219512195122,0.7804878048780488,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C3,C6,3,6,23,121,23,121,0.19008264462809918,0.8099173553719008,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C4,C5,4,5,25,117,25,117,0.21367521367521367,0.7863247863247863,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C4,C6,4,6,25,111,25,111,0.22522522522522523,0.7747747747747747,True,stage18-scaling-24a9adb84176,0,3,7450,50
50,s0-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C5,C6,5,6,28,114,14,57,0.24561403508771928,0.7543859649122807,True,stage18-scaling-24a9adb84176,0,3,7450,50
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,C2,1,2,17,120,17,120,0.14166666666666666,0.8583333333333334,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,C3,1,3,26,117,2,9,0.2222222222222222,0.7777777777777778,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,C4,1,4,25,110,5,22,0.22727272727272727,0.7727272727272727,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,C5,1,5,30,111,10,37,0.2702702702702703,0.7297297297297297,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,C6,1,6,32,103,32,103,0.3106796116504854,0.6893203883495146,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C2,C3,2,3,17,129,17,129,0.13178294573643412,0.8682170542635659,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C2,C4,2,4,19,119,19,119,0.15966386554621848,0.8403361344537815,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C2,C5,2,5,25,119,25,119,0.21008403361344538,0.7899159663865546,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C2,C6,2,6,24,114,4,19,0.21052631578947367,0.7894736842105263,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C3,C4,3,4,21,123,7,41,0.17073170731707318,0.8292682926829268,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C3,C5,3,5,27,123,9,41,0.21951219512195122,0.7804878048780488,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C3,C6,3,6,23,121,23,121,0.19008264462809918,0.8099173553719008,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C4,C5,4,5,25,117,25,117,0.21367521367521367,0.7863247863247863,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C4,C6,4,6,25,111,25,111,0.22522522522522523,0.7747747747747747,True,stage18-scaling-24a9adb84176,0,3,7450,51
51,s0-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C5,C6,5,6,28,114,14,57,0.24561403508771928,0.7543859649122807,True,stage18-scaling-24a9adb84176,0,3,7450,51
52,s0-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C1,C2,1,2,14,144,7,72,0.09722222222222222,0.9027777777777778,True,stage18-scaling-24a9adb84176,0,3,7450,52
52,s0-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C1,C3,1,3,23,137,23,137,0.1678832116788321,0.8321167883211679,True,stage18-scaling-24a9adb84176,0,3,7450,52
52,s0-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C1,C4,1,4,24,144,1,6,0.16666666666666666,0.8333333333333334,True,stage18-scaling-24a9adb84176,0,3,7450,52
52,s0-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C2,C3,2,3,16,148,4,37,0.10810810810810811,0.8918918918918919,True,stage18-scaling-24a9adb84176,0,3,7450,52
52,s0-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C2,C4,2,4,16,156,4,39,0.10256410256410256,0.8974358974358975,True,stage18-scaling-24a9adb84176,0,3,7450,52
52,s0-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C3,C4,3,4,16,158,8,79,0.10126582278481013,0.8987341772151899,True,stage18-scaling-24a9adb84176,0,3,7450,52
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,C2,1,2,14,144,7,72,0.09722222222222222,0.9027777777777778,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,C3,1,3,23,137,23,137,0.1678832116788321,0.8321167883211679,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,C4,1,4,24,144,1,6,0.16666666666666666,0.8333333333333334,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,C5,1,5,41,116,41,116,0.35344827586206895,0.646551724137931,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,C6,1,6,39,118,39,118,0.3305084745762712,0.6694915254237288,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,C7,1,7,33,129,11,43,0.2558139534883721,0.7441860465116279,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C2,C3,2,3,16,148,4,37,0.10810810810810811,0.8918918918918919,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C2,C4,2,4,16,156,4,39,0.10256410256410256,0.8974358974358975,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C2,C5,2,5,25,136,25,136,0.18382352941176472,0.8161764705882353,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C2,C6,2,6,24,137,24,137,0.17518248175182483,0.8248175182481752,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C2,C7,2,7,25,141,25,141,0.1773049645390071,0.8226950354609929,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C3,C4,3,4,16,158,8,79,0.10126582278481013,0.8987341772151899,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C3,C5,3,5,24,139,24,139,0.17266187050359713,0.8273381294964028,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C3,C6,3,6,23,140,23,140,0.16428571428571428,0.8357142857142857,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C3,C7,3,7,20,148,5,37,0.13513513513513514,0.8648648648648649,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C4,C5,4,5,26,145,26,145,0.1793103448275862,0.8206896551724138,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C4,C6,4,6,21,150,7,50,0.14,0.86,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C4,C7,4,7,24,152,3,19,0.15789473684210525,0.8421052631578947,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C5,C6,5,6,33,127,33,127,0.25984251968503935,0.7401574803149606,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C5,C7,5,7,29,136,29,136,0.21323529411764705,0.7867647058823529,True,stage18-scaling-24a9adb84176,0,3,7450,53
53,s0-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C6,C7,6,7,26,139,26,139,0.18705035971223022,0.8129496402877698,True,stage18-scaling-24a9adb84176,0,3,7450,53
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,C2,1,2,14,144,7,72,0.09722222222222222,0.9027777777777778,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,C3,1,3,23,137,23,137,0.1678832116788321,0.8321167883211679,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,C4,1,4,24,144,1,6,0.16666666666666666,0.8333333333333334,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,C5,1,5,41,116,41,116,0.35344827586206895,0.646551724137931,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,C6,1,6,39,118,39,118,0.3305084745762712,0.6694915254237288,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,C7,1,7,33,129,11,43,0.2558139534883721,0.7441860465116279,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C2,C3,2,3,16,148,4,37,0.10810810810810811,0.8918918918918919,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C2,C4,2,4,16,156,4,39,0.10256410256410256,0.8974358974358975,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C2,C5,2,5,25,136,25,136,0.18382352941176472,0.8161764705882353,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C2,C6,2,6,24,137,24,137,0.17518248175182483,0.8248175182481752,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C2,C7,2,7,25,141,25,141,0.1773049645390071,0.8226950354609929,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C3,C4,3,4,16,158,8,79,0.10126582278481013,0.8987341772151899,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C3,C5,3,5,24,139,24,139,0.17266187050359713,0.8273381294964028,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C3,C6,3,6,23,140,23,140,0.16428571428571428,0.8357142857142857,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C3,C7,3,7,20,148,5,37,0.13513513513513514,0.8648648648648649,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C4,C5,4,5,26,145,26,145,0.1793103448275862,0.8206896551724138,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C4,C6,4,6,21,150,7,50,0.14,0.86,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C4,C7,4,7,24,152,3,19,0.15789473684210525,0.8421052631578947,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C5,C6,5,6,33,127,33,127,0.25984251968503935,0.7401574803149606,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C5,C7,5,7,29,136,29,136,0.21323529411764705,0.7867647058823529,True,stage18-scaling-24a9adb84176,0,3,7450,54
54,s0-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C6,C7,6,7,26,139,26,139,0.18705035971223022,0.8129496402877698,True,stage18-scaling-24a9adb84176,0,3,7450,54
55,s0-step8150-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,C2,1,2,17,74,17,74,0.22972972972972974,0.7702702702702703,True,stage18-scaling-24a9adb84176,0,4,8150,55
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C2,1,2,17,74,17,74,0.22972972972972974,0.7702702702702703,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C3,1,3,23,68,23,68,0.3382352941176471,0.6617647058823529,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C4,1,4,16,76,4,19,0.21052631578947367,0.7894736842105263,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C5,1,5,21,71,21,71,0.29577464788732394,0.704225352112676,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C6,1,6,20,72,5,18,0.2777777777777778,0.7222222222222222,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C3,2,3,17,71,17,71,0.23943661971830985,0.7605633802816901,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C4,2,4,15,74,15,74,0.20270270270270271,0.7972972972972973,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C5,2,5,19,70,19,70,0.2714285714285714,0.7285714285714286,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C6,2,6,17,72,17,72,0.2361111111111111,0.7638888888888888,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C4,3,4,14,75,14,75,0.18666666666666668,0.8133333333333334,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C5,3,5,20,69,20,69,0.2898550724637681,0.7101449275362319,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C6,3,6,20,69,20,69,0.2898550724637681,0.7101449275362319,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,C5,4,5,16,74,8,37,0.21621621621621623,0.7837837837837838,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,C6,4,6,17,73,17,73,0.2328767123287671,0.7671232876712328,True,stage18-scaling-24a9adb84176,0,4,8150,56
56,s0-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C5,C6,5,6,16,74,8,37,0.21621621621621623,0.7837837837837838,True,stage18-scaling-24a9adb84176,0,4,8150,56
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C2,1,2,17,74,17,74,0.22972972972972974,0.7702702702702703,True,stage18-scaling-24a9adb84176,0,4,8150,57
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C3,1,3,23,68,23,68,0.3382352941176471,0.6617647058823529,True,stage18-scaling-24a9adb84176,0,4,8150,57
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C4,1,4,16,76,4,19,0.21052631578947367,0.7894736842105263,True,stage18-scaling-24a9adb84176,0,4,8150,57
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C5,1,5,21,71,21,71,0.29577464788732394,0.704225352112676,True,stage18-scaling-24a9adb84176,0,4,8150,57
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C6,1,6,20,72,5,18,0.2777777777777778,0.7222222222222222,True,stage18-scaling-24a9adb84176,0,4,8150,57
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C3,2,3,17,71,17,71,0.23943661971830985,0.7605633802816901,True,stage18-scaling-24a9adb84176,0,4,8150,57
57,s0-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C4,2,4,15,74,15,74,0.20270270270270271,0.7972972972972973,True,stage18-scaling-24a9adb84176,0,4,8150,57
